title,company,location,salary,description,experience,employment_type,schedule,working_hours,work_format,published_date,link,skills
Преподаватель вуза (кафедра Информационные системы),АО Международный Университет Информационных Технологий (МУИТ),Вакансия опубликована 16 мая 2025 в Алматы,Не указано,"Обязанности:

Преподаваемые дисциплины:

Методы научных исследований

Разработка web-приложений на основе Spring Framework

Разработка мобильных приложений на iOS

Сбор и хранение больших данных

Теория AR / VR

Управление IT-продуктами

Анализ и проектирование архитектуры информационных систем

Методы управления базами данных и бизнес аналитика

Мультимедиа технологии

Введение в искусственный интеллект

Архитектура и дизайн программного обеспечения (SDP5)

Требования:
знание английского языка (наличие подтверждающего документа)
Магистр (окончивший научно-педагогическую магистратуру), PhD, кандидат наук, доктор наук/ученое звание
Базовое образование ИКТ
Условия:
Вуз в центре города
Молодой и прогрессивный коллектив

Кандидаты, желающие участвовать в конкурсе предоставляют следующие документы (по адресу: г. Алматы, ул. Манаса, 34/1, 2 этаж, кабинет 201.​​​​​​, электронный адрес на сайте университета):

Заявление в свободной форме на имя Председателя Правления-Ректора;
Резюме;
Копии дипломов о высшем и послевузовском образовании, академической и ученой степени, аттестата об ученом звании;
Список научных работ и изобретений;
Копию сертификата, подтверждающего знание английского языка;
Рекомендательное письмо (при необходимости);
Справка о наличии либо отсутствии сведений по учетам Комитета по правовой статистике и специальным учетам Генеральной прокуратуры Республики Казахстан, о совершении лицом уголовного правонарушения;
Справка наркологической организации о том, что участник конкурса не состоит на учете;
Справка психоневрологической организации о том, что участник конкурса не состоит на учете;",3–6 лет,"Полная занятость
Возможно временное оформление",График: 6/1,Рабочие часы: 7,Формат работы: на месте работодателя,16 мая 2025,https://hh.kz/vacancy/120612696,Английский — B2 — Средне-продвинутый
Дата-аналитик / Data Analyst,ТОО MAXWELL DISTRIBUTION,Вакансия опубликована 16 мая 2025 в Астане,"1 000 000 ₸ за месяц, на руки","Компания ТОО Maxwell Distribution Казахстан является дистрибьютором инновационного оборудования и программного обеспечения в сфере образовательных технологий.

Мы в поисках Дата-аналитика в нашу команду!


Обязанности:

1. Анализ данных:

Сбор, структурирование и анализ больших объемов разнородных данных (закупки, продажи, логистика, остатки, склад, маркетинг, финансы).
Визуализация данных и построение дашбордов (в Power BI / Excel / Google Data Studio / Tableau).
Построение отчетов по KPI подразделений, отклонениям от планов, ABC/XYZ-анализ, RFM-сегментация.

2. Работа с таблицами и договорами:
Ведение и контроль таблиц, связанных с поставками, заказами, логистикой, ценообразованием и контрагентами.
Анализ условий договоров, выявление рисков и нестыковок.
Сверка данных из разных источников — ERP, Excel, CRM и др.

3. Аудит и верификация данных:
Проведение внутреннего аудита данных: сверка поставок, объемов, цен, сроков исполнения и условий.
Поиск аномалий и ошибок, причин несоответствий.
Подготовка отчетов по выявленным проблемам и рекомендации по исправлению

4.Автоматизация отчетности:
Построение автоматизированных отчетов в Excel (формулы, макросы, сводные таблицы).
Участие в проектах по интеграции аналитики в ERP/CRM-системы.
Создание шаблонов для оперативного анализа и управления.

Требования:

Опыт аналитической работы от 3-5 лет (в роли аналитика, аудитора, экономиста, специалиста по BI).
Уверенное владение Excel (вплоть до Power Query, макросов, сводных таблиц, условного форматирования).
Навыки работы с BI-инструментами (Power BI, Tableau, Google Data Studio).
Базовые знания SQL — как преимущество.
Умение работать с договорами, внимательность к деталям.
Сильные навыки логического и структурного мышления.
Условия:

Официальное трудоустройство в соответствии с ТК РК;

График: 5/2, с 9:00 до 18:00;

Бонусы и премии;

Компания предоставляет социальную поддержку сотрудникам: единовременные выплаты, помощь в особых жизненных ситуациях;
Дружный и молодой коллектив единомышленников;
Крупные корпоративные мероприятия 2 раза в год.",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя,16 мая 2025,https://hh.kz/vacancy/120633960,"SQL,Power BI,Бизнес-анализ,Data Mining,Анализ данных"
Бизнес-аналитик в сфере ИИ,ТОО Виктори-Технолоджи,Вакансия опубликована 16 мая 2025 в Астане,"от 700 000 до 900 000 ₸ за месяц, на руки","Мы создаем AI-платформы, которые помогают повышать прозрачность правосудия.

Задачи:

Сбор, анализ и формализация требований к функционалу системы от заинтересованных сторон
Моделирование бизнес-процессов, связанных с судебными процедурами
Участие в проектировании пользовательских сценариев
Подготовка проектной документации
Анализ судебной практики и нормативных документов для корректной интерпретации данных ИИ
Взаимодействие с учеными и разработчиками

Требования к квалификации:

Опыт работы бизнес-аналитиком от 3 лет, в проектах в области юриспруденции или в ИИ
Понимание жизненного цикла разработки ПО и Agile-подходов
Навыки описания процессов (BPMN/UML), подготовки ТЗ и прочей проектной документации

Мы предлагаем:

Участие в высокотехнологичном коммерческом проекте
Команду экспертов из сфер права и ИТ
Работа в офисе г. Астана, ул.Жошы хан 27
5 дней в неделю с 9:00 до 18:00
Практикуем быстрый найм, без долгих согласований и этапов",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя,16 мая 2025,https://hh.kz/vacancy/120631961,Не указано
Мобилограф,ИП Sanber Agency,Вакансия опубликована 15 мая 2025 в Алматы,Не указано,"Sanber Agency — маркетинговое агентство, которое помогает брендам расти через стратегию, контент, аналитику и системный подход.
Мы ищем Мобилографа, который не просто исполнитель, а любит снимать. Хочет расти, быть частью команды и работать с контентом, которым можно гордиться.

Что мы предлагаем?
Команду, где ты не один
Ты работаешь вместе с SMM-специалистом, дизайнером, руководителем.
Мы всегда рядом, чтобы направить, помочь и подхватить идею.

Понятные задачи, а не хаос
Ты получаешь чёткое ТЗ, продуманные сценарии, подборки референсов.
Не нужно выдумывать на ходу — ты сосредоточен на съёмке и качестве.

Твоё мнение имеет вес
Видишь, как снять лучше — говори.
Мы ценим инициативу и креатив, у нас не просто “делай как сказали”.

Проекты, которыми можно гордиться
Ты снимаешь для известных брендов, международных компаний и бизнесов.
Это сильное портфолио, опыт и чувство — “я делаю круто”.

Гибкий и удобный график работы
Мы не следим, сколько ты сидишь на стуле — нам важен результат.
Гибкий график, работа на съёмках и на монтаже, без привязки к офису.

Обучение и рост в компании
Обучение внутри команды — мы делимся знаниями, опытом и растем вместе.

Чем ты будешь заниматься:
• Снимать контент для Instagram, TikTok, Shorts
• Работать в паре с SMM и креативной командой
• Участвовать в обсуждениях контента
• Монтировать — быстро, чисто, со вкусом и ритмом
• Доводить съёмки до классного результата

Что нам важно:
• Наличие телефона последних Pro-версий
• Чувство кадра, трендов, света, композиции
• Уверенное владение мобильным монтажом
• Насмотренность, вкус, креативность
• Грамотность в тексте и речи (для субтитров и сторителлинга)
• Наличие стабилизатора, света, микрофонов — будет плюсом",1–3 года,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: удалённо,15 мая 2025,https://hh.kz/vacancy/119705262,Не указано
Главный инженер по слаботочным системам,ТОО Integra Construction KZ,Вакансия опубликована 16 мая 2025 в Астане,"от 600 000 ₸ за месяц, на руки","Обязанности:

1) обеспечение выполнения гарантийных обязательств по объектам в части электроснабжения и слаботочных систем (СОУЭ, СКС, СКУД, видеонаблюдение, охранная сигнализация и пр.);

2) организация своевременного устранения дефектов на гарантийных объектах;

3) анализ причин возникновения дефектов и предложение мер по их устранению;

4) взаимодействие с Подрядчиками, Заказчиками и другими заинтересованными сторонами по вопросам гарантийного обслуживания;

5) ведение переговоров и согласование сроков устранения дефектов;

6) организация выездных проверок для составления Дефектного акта;

7) Проверка работоспособности систем, тестирование, настройка при необходимости 8)Контроль за соблюдением требований ПУЭ, СП, СНиП и других нормативных документов

9) принятие мер по урегулированию спорных вопросов с подрядчиками и заказчиками;

10) подготовка претензий к подрядчикам в случае несоблюдения ими гарантийных обязательств;

11) определение подрядчика по оказанию услуг/работ в соответствии с утвержденным регламентом Товарищества;

12) отслеживание исполнения условий заключенных договоров;

13) планирование и подготовка бюджета по гарантийным объектам Товарищества;

14) формирование и контроль процессов гарантийного обслуживания объектов;

15) разработка внутренних регламентов и стандартов по сопровождению гарантийных объектов;

16) ведение документооборота, связанного с гарантийными обязательствами;

17) контроль качества выполнения работ по устранению дефектов;

18) участие в Комиссии по приемке выполненных работ по гарантийным случаям;

19) составление и предоставление отчетов руководству; 20) ведение базы данных гарантийных объектов и заявок;

21) регулярное обновление информаций о проведенных работах и состояний гарантийных объектов;

22) ведение аналитики по типичным дефектам и частоте их возникновения;

23) обеспечение рационального и эффективного использования ресурсов Товарищества при выполнении работ по гарантийным объектам;

24) соблюдение Процедуры взаимодействия Товарищества с подрядными организациями (ICK-РГ-14);

25) обеспечение документального сопровождения всех процессов, связанных с гарантийным обслуживанием;

26) обеспечение соблюдения техники безопасности и других нормативных требований на объектах;

Требования:

1)опыт в области гражданского строительства, жилищного и инфраструктурного строительства;

2) ведения переговоров с подрядчиками, заказчиками и государственными органами;

3) основы деловой переписки и составления отчетности;

4) анализа и оценки рисков, связанных с эксплуатацией объектов;

5) планирования и контроля расходов на устранение дефектов;

6) быстро и эффективно принимать решения в условиях неопределенности;

7) в работе с проектно-сметной документацией;

8) в работе с программным обеспечением AutoCAD и другими программами, применяемые при проектировании и строительстве;

9) в работе системы электронного документооборота.

10) законодательные акты РК и нормативные акты в сфере строительства;

Условия:

График работы: 5/2. 8-часовой рабочий день.
Официальное трудоустройство — заключение трудового договора, соблюдение всех норм законодательства Республики Казахстан.
Достойный социальный пакет.
Комфортные условия труда, корпоративная культура, обучение и развитие персонала.",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя,16 мая 2025,https://hh.kz/vacancy/120614531,Монтаж инженерных систем
Главный Бухгалтер на производство (Оффлайн),ТОО ТОРГОВЫЙ ДОМ ТЭМ-КАЗАХСТАН,Вакансия опубликована 15 мая 2025 в Астане,"от 800 до 1 000 000 ₸ за месяц, на руки","Мы являемся ведущим производителем металлопроката в Казахстане, охватывающим крупнейшие города страны. В связи с расширением финансового отдела, мы ищем квалифицированного и ответственного ""Бухгалтера в одном лице"", готового обеспечить полное ведение бухгалтерского учета ЗАВОДА (который в ближ.квартал будет введен в эксплуатацию).

Обязанности:
Организация и ведение бухгалтерского и налогового учета с ""нуля"".
Учет капитального строительства и формирования первоначальной стоимости ОС;
Учет предпроизводственных расходов;
Разработка учетной политики и организация документооборота;
Взаимодействие с подрядчиками и поставщиками;
Подготовка и своевременная сдача отчетности в контролирующие органы;
Налоговое планирование и оптимизация;
Контроль за соблюдением фин. дисциплины;
Участие в инвентаризации имущества.
Требования:
Высшее образование (Бухгалтерия/Экономика);
Опыт работы Бухгалтером в единственном лице на производстве от 3 лет;
Опыт работы с капитальным строительством и вводом ОС в эксплуатацию.
Уверенное владение 1С: Бухгалтерия, Excel;
Знание всех участков бухгалтерии, налогового законодательства РК;
Ответственность, многозадачность, организованность;
Умение самостоятельно принимать решения.
Опыт прохождения налоговых проверок.
Условия:
Официальное трудоустройство;
График работы: 5/2 с 08:00 до 17:00;
Своевременная оплата труда (без задержек);
Периодические недлительные командировки в г.Сарань (местонахождение завода);
Развитая корпоративная культура;
Дружный коллектив, любящий свое дело

Если Вы готовы взять на себя одну из ключевых ролей в управлении финансовыми процессами компании, оставляйте свой отклик. Будем рады обсудить возможности сотрудничества!",3–6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Не указано,15 мая 2025,https://hh.kz/vacancy/120417573,"Ведение бух.учёта,Налоговое планирование,Управленческая отчетность,Финансовый анализ,Контроль дебиторской и кредиторской задолженности,Взаимодействие с налоговыми органами,1С: Бухгалтерия,Коммуникативные навыки,Капитализация,Ввод в эксплуатацию"
Product Management with AI (Tech Orda Voucher) Trainee,"ТОО Epam Kazakhstan (Эпам Казахстан),ТОО",Вакансия опубликована 15 мая 2025 в Шымкенте,Не указано,"Start your journey in IT with EPAM's industry experts! The training cost is fully covered by the Tech Orda program voucher worth 400,000 tenge, with partial funding provided by EPAM.

To get into the program, you need to undergo a preliminary competitive selection process.

The Product Management with AI program will equip you with practical skills to manage a product throughout its entire lifecycle — from identifying user needs to launching it on the market and scaling it further.

Requirements:

Knowledge of English B2+ (Upper intermediate).

Soft Skills: Solid communicator, humble leader, and team player eager to learn.

Meet the requirements of Tech Orda (https://epa.ms/2wVDN)

Uploaded self-presentation video.

Uploaded CV.

What you will gain from this program:

Understand the fundamentals of product management – explore key concepts, product lifecycle stages, and the responsibilities of a product manager.

Learn to communicate product ideas effectively – use storytelling techniques to align stakeholders and pitch your vision to internal teams and users.

Master the discovery phase – conduct user research, create personas, build customer journey maps, and perform strategic and competitive analysis.

Develop product positioning and strategy – define product vision, scope, and roadmap tailored to different markets and user segments.

Apply pricing and monetization techniques – select pricing models, analyze competitors, and shape your product’s value proposition.

Manage product development processes – define MVP, write product requirements, prioritize the backlog, and collaborate using Agile frameworks.

Plan and execute successful product launches – design go-to-market strategies, monitor adoption metrics, and implement feedback loops.

Drive long-term product success – select growth tactics, track product maturity, and enhance value through innovation and continuous improvement.

Benefits of our program:

Fundamental knowledge of Product Management. The course covers a wide range of essential topics, ensuring you will understand Product Management practices holistically.

Best engineering practices. You will practice and apply skills that meet up-to-date industrial standards alongside EPAM's leading experts.

Hands-on experience. We emphasize practical learning by providing hands-on exercises and real-world scenarios.",не требуется,Частичная занятость,График: 5/2,Рабочие часы: 2 или 3,Формат работы: удалённо,15 мая 2025,https://hh.kz/vacancy/120598114,"Project management,Product Management,Английский язык"
Аналитик по расчету KPI (HR аналитик),"ТОО EUROPHARMA, ТМ (ТОО AK NIET GROUP)",Вакансия опубликована 16 мая 2025 в Астане,"от 400 000 до 450 000 ₸ за месяц, на руки","AQ NIET GROUP – казахстанская группа компании управляющая портфелем брендов в сфере ритейла и дистрибуции. Включает сеть фармсторов Europharma, Arzan mart, онлайн-маркетплейс Е-mart. Также в нашу группу входят сеть магазинов Meloman, Marwin, Injoy.

Наша компания дает большие возможности для продвижения и роста внутри группы. Присоединяйтесь к команде, которая открывает и развивает самый важный ресурс компании - людей.

Что конкретно предстоит делать:

Разработать набор ключевых показателей эффективности для мониторинга эффективности всех функций компании;
Разрабатывать индивидуальные панели мониторинга (KPI);
Создавать и отслеживать соответствующие ключевые показатели эффективности для руководителей различных проектов своевременно и последовательно (ежемесячно и ежеквартально);
Интерпретировать данные и анализировать результаты с целью предоставления ключевой бизнес-информации и рекомендаций по улучшению;
Работа с руководителями отделов и другими внутренними партнерами, чтобы понять цели и особенности их конкретных направлений деятельности;
Ведение, разработка, улучшение и автоматизация отчетов;
Создавать стандартизированные отчеты, связывающие корпоративные KPI с программой KPI для команд и отделов;

На что мы смотрим при выборе кандидата:

Эффективные коммуникативные навыки, способность поддерживать прочные и длительные отношения на всех уровнях организации;
Большой опыт в обработке и консолидации больших объемов сложных данных/баз данных;
Особое внимание к деталям и точность в работе;
Опыт работы с системами KPI и управления эффективностью на стратегическом уровне;

Что мы предлагаем:

График работы 5/2, с 09:00-18:00;
Трудоустройство согласно ТК РК;

Карьерный рост в успешной компании;

Современный и удобно расположенный офис по адресу: район Есиль, улица Сығанақ 60/4. БЦ Abu Dhabi Plaza.",1–3 года,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя,16 мая 2025,https://hh.kz/vacancy/120540697,"Разработка и внедрение системы KPI,Разработка схем премирования,Внутренние коммуникации,Аналитическое мышление,Сбор и анализ информации,Работа с большим объемом информации,Автоматизация процессов,Анализ данных,Измерение эффективности,Оценка эффективности обучения"
Business Analysis and Business Intelligence (Tech Orda Voucher) Trainee,"ТОО Epam Kazakhstan (Эпам Казахстан),ТОО",Вакансия опубликована 15 мая 2025 в Актау,Не указано,"Start your journey in IT with EPAM's industry experts! The training cost is fully covered by the Tech Orda program voucher worth 400,000 tenge, with partial funding provided by EPAM.

To get into the program, you need to undergo a preliminary competitive selection process.

The Business Analysis and Business Intelligence program equips you with practical skills to analyze business processes, define requirements, and turn data into actionable insights using modern tools and methodologies.

Requirements:

Knowledge of English B2+ (Upper intermediate).

Soft Skills: Solid communicator, humble leader, and team player eager to learn.

Meet the requirements of Tech Orda (https://epa.ms/TechOrda-specs)

Uploaded self-presentation video.

Uploaded CV.

What you will gain from this program:

Master the core concepts of business analysis – understand key terms, plan activities, define deliverables, and build effective collaboration with stakeholders.

Document and model requirements – learn to capture business, user, solution, and transition requirements using UML and BPMN.

Leverage AI tools in business analysis – apply ChatGPT in real-world scenarios, write effective prompts, and enhance your analytical decision-making with prompt engineering.

Understand the BI Analyst’s role and data-driven decision-making – explore how data supports business outcomes and what skills and responsibilities define a BI Analyst.

Build conceptual data models – capture business concepts and relationships using modeling tools and develop strong data structuring skills.

Develop data visualization and dashboard design skills – create dashboards that clearly communicate key insights to support strategic decisions.

Gain practical knowledge in project and risk management – learn to manage product requirements throughout the development process and address potential risks in business analysis activities.

Benefits of our program:

Fundamental knowledge in Business Analysis and BI. The program covers key analysis methodologies, requirements management, data handling, and visualization — everything you need to confidently start your career in the field.

Industry-standard engineering practices. Learn and apply skills that align with current industry standards while working alongside EPAM’s leading experts.

Practical, hands-on learning. The program emphasizes real-world application through hands-on exercises, practical labs, and scenario-based tasks.",не требуется,Частичная занятость,График: 5/2,Рабочие часы: 2 или 3,Формат работы: удалённо,15 мая 2025,https://hh.kz/vacancy/120594984,"Business Analysis,Английский язык,Business intelligence,SQL"
Монтажник,ТОО Коркем Телеком,Вакансия опубликована 16 мая 2025 в Кандыагаше,"от 190 000 ₸ за месяц, на руки","С кем вы будете работать?

Sergek Group – это профессионалы из разных сфер: разработка ПО, искусственный интеллект, компьютерное зрение, системная аналитика, проектный и продуктовый менеджмент, монтаж оборудовании, финансы, HR, PR и многое другое.

В нашу команду требуется монтажник, готовый к интересной и ответственной работе на объектах автоматизированных пунктов контроля (АПК). Если вы умеете работать с электроинструментом, читать схемы и хотите развиваться в технической сфере — мы ждем вас!
Обязанности:
Планово-профилактические работы на АПК
Монтаж/юстировка антенн, видеокамер, лидаров, RFID
Демонтаж и замена оборудования, работа с архивом
Заявки на закуп, списание и получение материалов
Устранение неисправностей и аварий
Контроль состояния инструмента
Текущее техобслуживание участков
Требования:
Чтение схем, знание электромонтажа и СКС
Опыт работы с инструментом
Командная работа, ответственность, внимательность
Готовность к командировкам
Квалификация:
Средне-специальное или высшее профессиональное образование (желательно по направлениям электрика, механика).

Опыт работы от 1 года.

Что мы предлагаем:
• работа в стабильной компании
• предварительный инструктаж
• карьерный рост
• экстра day offs, помимо отпускных
• материальную помощь к отпуску, а также к памятным событиям",1–3 года,Частичная занятость,Не указано,Не указано,Формат работы: на месте работодателя или разъездной,16 мая 2025,https://hh.kz/vacancy/120613825,"Монтаж оборудования,Выездное обслуживание оборудования,Ремонт оборудования,Техническое обслуживание оборудования,Ремонтные работы"
Главный бухгалтер Департамента бухгалтерского учета и отчетности,"HALYK FINANCE, дочерняя организация АО Народный банк",Вакансия опубликована 16 мая 2025 в Алматы,Не указано,"Главный бухгалтер Департамента бухгалтерского учета и отчетности АО ""Halyk Finance""

Обязанности:
Руководство деятельностью Департамента
Организация бухгалтерского учета финансово-хозяйственной деятельности
Определение содержания и объема функциональных обязанностей работников Департамента, и обеспечение соблюдения ими исполнительской и трудовой дисциплины
Разработка учетной и налоговой политики, методологических процедур бухгалтерского учета и актуализация их в случае необходимости
Организация процесса бюджетирования, составления сводного бюджета, своевременного согласования и утверждения бюджета
Организация проведения анализа бюджета на предмет соответствия плановых и фактических данных, составления и предоставления отчетов по исполнению бюджета руководству
Осуществление консолидации финансовой отчетности,
Формирование регуляторной, статистической отчетности,
Работа с внешними аудиторами в вопросах аудита и соответствия МСФО,
Формирование и представление отчетности в головную организацию
Осуществление учета краткосрочных, долгосрочных инвестиций и источников финансирования
Знание налогового учета, сдача форм: 100.00 , 101.01, 101.04, 200.00, 200.03, 300.00, 700.00, 701.00, 701.01, 870.00, 871.00
Предоставление регуляторной отчетности в АРРФР и НБ РК
Предоставление статистической отчетности 1-Т, 2-МП, 1-ПБ, 10-ПБ, 1-ПФ
Предоставление финансовой отчетности в МФЦА, Казахстанскую фондовую биржу
Предоставление финансовой отчетности в депозитарий финансовой отчетности

Требования:

Наличие законченного высшего образования (финансовое, экономическое)
Опыт работы не менее 3 (трех) лет в финансово-банковской/ инвестиционной сфере в связи с необходимым согласованием кандидатуры в Агентстве РК по регулированию и развитию финансового рынка
Приветствуется наличие сертификатов CAP, CIPA, DipIFR
Наличие сертификата профессионального бухгалтера РК
Знание всех участков бухгалтерского учета, отличное знание Excel, опытный пользователь 1С и ЗУП
Обязательное знание МСФО, опыт работы с внешними аудиторами
Знание налогового учета, сдача форм: 100, 101.01, 101.02,101.04, 200.00, 200.03, 300.00, 700.00, 701, 701.01, 870.00, 871.00
Знание учета ценных бумаг и других финансовых инструментов, налогообложения доходов от ценных бумаг и других финансовых инструментов
Опыт сдачи регуляторной отчетности в АРРФР и НБ РК
Опыт формирования статистической отчетности 1-Т, 2-МП, 1-ПБ, 10-ПБ, 1-ПФ
Опыт формирования финансовой отчетности в МФЦА, Казахстанскую фондовую биржу
Опыт формирования финансовой отчетности в депозитарий финансовой отчетности

Условия:

график 5/2, с 09-18ч
удаленной работы нет!
обучение за счет Работодателя
ЗП обсуждается на собеседовании
годовая премия (13 зарплата)
бонусы по итогам года",более 6 лет,Полная занятость,График: 5/2,Рабочие часы: 8,Формат работы: на месте работодателя,16 мая 2025,https://hh.kz/vacancy/119547125,"Бухгалтерская отчетность,Контроль ведения налоговой отчетности,1С: Зарплата и управление персоналом,Налоговая отчетность,Статистическая отчетность,МСФО,Фондовый рынок,Международные стандарты бухгалтерского учета,Финансовая отчетность,Финансовый анализ,Инвестиции,Ценные бумаги,1С: Предприятие 8,1С: Бухгалтерия,Corporate Finance,Инвестиционная деятельность,Аудит,СОНО,Внешний финансовый аудит,Статистика,Анализ текущих финансовых показателей,Учет банковских операций по лицевому счету,банковская деятельность,опыт работы в банковской сфере,финансовая сфера,биржевая деятельность,рынок ценных бумаг,MS Excel,регуляторная отчетность,investment"
Менеджер по работе с клиентами (аутстаффинг) Регионального филиала по Алматинской области,Фонд Развития предпринимательства Даму,Вакансия опубликована 16 мая 2025 в Конаеве,Не указано,"Квалификационные требования:

Высшее образование (подтверждается копиями дипломов)
Стаж работы не менее 1 (одного) года в банке или финансовой организации. При прохождении стажировки в Фонде, опыт работы не обязателен
Знать и применять действующее законодательство Республики Казахстан, в том числе регулирующее финансовую, банковскую и кредитную деятельность
Знать финансовый анализ, Государственные программы, реализуемые Фондом, а также программы Фонда
Знать порядок, основы и правила ведения и составления документов (договоров, отчетов, актов и т. п.)
Знать нормативные документы Республики Казахстан, а также ВД Фонда по части субсидирования, гарантирования, администрирования, в том числе распоряжения, приказы и другие документы руководителей Фонда
Навыки ведения переговоров, навыки ведения деловой переписки
Грамотная устная и письменная речь
Владение программами Word, Excel, Power Point на уровне опытного пользователя, знание электронного документооборота, Microsoft Outlook, прикладных компьютерных программ (1С, и др.)
Знание языков: казахский, русский

Функционал по работе:

Предоставление консультаций и информационной помощи, по вопросам получения мер поддержки по программам, реализуемым Фондом (определения, механизм работы, условия реализации, требования к участию и т. Д), в соответствии с установленными ВД Фонда;
Обеспечение информационно-консультационных услуг посредством телефонных звонков, а также посредством мессенджеров (WhatsApp, Telegram), руководствуясь ВД Фонда;
Обеспечение своевременного и корректного занесения данных по клиенту в bpm’online sales (далее – ИС);
Ведение клиентской базы в ИС, недопущение и удаление дублей в ИС;
Предоставление клиенту информации о текущем статусе рассмотрения его заявки на получение государственной поддержки, в рамках действующих программ, реализуемых Фондом;
Разъяснение клиентам по перечню документов, необходимых для получения поддержки в рамках программ/инструментов, реализуемых Фондом;
Оказание помощи клиентам в заведении заявки на гарантирование/субсидирование через online.damu и/или egov.kz и/или в регистрации на doculite.kz, для подписания договоров по субсидированию/гарантированию, в рамках программ/инструментов, реализуемых Фондом;
Помощь в урегулировании технических проблем, возникающих при заведении заявок в online.damu и/или egov.kz и/или doculite.kz, со структурными подразделения Фонда (далее – СП), в пределах своей компетенции;
При необходимости предоставление выездных консультаций по государственным программам поддержки предпринимательства, реализуемым Фондом, а также по всем финансовым и нефинансовым программам Фонда (определения, механизм работы, условия реализации, требования к участию и т. д.);
Привлечение клиентов к участию в финансовых, нефинансовых программах, реализуемых Фондом;
Популяризация и привлечение клиентов к участию в мероприятиях (выставки, форумы, конференций, бизнес-форумы и т. п.) и обучениях, проводимых Фондом;
Обзвон клиентов с целью привлечения клиентов к участию в мероприятиях, организовываемых Фондом;
Содействие главным менеджерам по продвижению программ по организации Выставки отечественных производителей «Ulttyq Onim»: информирование предпринимателей о Выставке, привлечение предпринимателей региона к участию в Выставке, сбор информации для каталога, полное сопровождение участников Выставки, работа по организации конкурсов в рамках Выставки.",1–3 года,Полная занятость,График: 5/2,Рабочие часы: 8,Не указано,16 мая 2025,https://hh.kz/vacancy/120621652,Не указано
