title,company,location,salary,description,experience,employment_type,schedule,working_hours,work_format,published_date,link,skills,salary_range,published_date_dt
"Senior Back-end Developer (PHP, Symfony)",Tando Financial a.s.,Актобе,Не указано,"Our company is part of a large Fintech holding, a leader in lending, debt collection, and marketing in the Czech Republic, Ukraine, Spain, and Romania. We are seeking an experienced Senior PHP Software Developer to create innovative services that meet high standards of quality and reliability. Operating under a Czech National Bank license, we have provided international market services for over 10 years.

Key Requirements

5+ years of software development experience, with a focus on PHP and modern ecosystem technologies.
Symfony: Expertise in building and maintaining complex applications.
Architectural Solutions: Design and development of sophisticated systems using SOLID principles and modern architectural patterns.
Databases: Proficiency with relational (MySQL, PostgreSQL) and non-relational databases; query optimization and data structure design.
Queues (RabbitMQ, Kafka, etc.): Configuration and optimization.
REST API & Microservices: Development and integration of APIs for frontend interfaces and external systems.

Core Skills & Knowledge

SOLID, OOP: Deep understanding and practical application.
Design Patterns: Mastery of architectural patterns to enhance efficiency and system resilience.
REST API & Integrations: API development and integration with internal/external services.
Testing: Experience writing unit and integration tests.
Agile: Familiarity with Scrum or Kanban methodologies.

Skills & Tech Stack PHP 8.1*, Symfony 6*, architectural design, SOLID, databases (MySQL, PostgreSQL), queues (RabbitMQ, Kafka), REST API, microservices, OOP, design patterns, testing (unit, integration), Agile, Scrum, Kanban, Vue.js 3, TypeScript, Redis, APM, CI/CD, DevOps, Laravel, Yii

Will be a plus

Practical experience with Vue.js for UI development.
TypeScript knowledge and implementation.
Familiarity with Redis or other caching systems.
Experience with APM tools and logging for production performance monitoring.
CI/CD & DevOps: Automation of deployment processes and DevOps practices.
Skills in Laravel/Yii frameworks, plus optimization of legacy services.

Personal Qualities

Proactivity and ability to work independently.
Commitment to code quality, readability, and maintainability.
Adaptability to a fast-paced, dynamic environment with accountability for deliverables.

We Offer

A role in an international Fintech company with growth opportunities.
Modern tools and influence over architectural decisions.
Professional development support.
Competitive salary (discussed during the interview, based on qualifications).

Ready to join? Send your CV, and let’s explore the possibilities!",более 6 лет,Полная занятость,График: 5/2,8,Удалённо,14 мая 2025,https://hh.kz/vacancy/120523506,Не указано,Не указано,2025-05-14
Field Engineer,ТОО Стамгазстрой,Атырау,Не указано,"Department - Engineering

Vacancy title - Field Engineer

Vacancy slots - 1

Work location - Karabatan

Work pattern - 28/28

Main requirements

At least 10 year of work experience in EPC or Oil and Gas companies

Presentable personality and good communication skills

Experience in handling Oil & Gas project/s is a must

English language = Fluent, both speaking, reading and writing

Main responsibilities

• strong technical & management transversal skills to manage the project in site as a whole

• Capable to manage and solve in autonomy any technical issues occurring during site works in terms of coordination of the specialists, good communications skills to interface with technical site management.

• Capable to supervise and in case collaborate to the execution of red mark up on the detail & construction drawings and supervise the as built drawing being carried out by company Offices

• Capable to generally manage Civil & Structures & ELE-INS & Piping detail & construction engineering design within Oil Gas sector with autonomy.

• Capable to generally supervise design calculations, specifications, MTO, MR, data sheets, CAD designing, interface with 3D model PDMS/AVEVA.

• Capable to interface with Client civil discipline and conduct discipline meeting in autonomy

• Capable to schedule his own activities and interface with Project controlling & engineering manager

• Continuous monitoring of own activities and relevant interdisciplinary issues

• Reporting to Project Engineering Manager

• Technical interface with fabrication department and site management",более 6 лет,Вахта,Не указано,11,Не указано,15 мая 2025,https://hh.kz/vacancy/120563310,Не указано,Не указано,2025-05-15
Graphic Designer,Andersen,Алматы,Не указано,"The IT company Andersen is looking for a Graphic Designer to join its team and work on various internal tasks.

Andersen is a European pre-IPO IT company with more than 3,500 high-class professionals: developers, architects, testers, analysts, and other specialists. Our employees are located all over the world, but we all are Andersen Family.

Operating in the market since 2007, we have developed more than 1,000 outstanding projects for the financial sector, healthcare, logistics, travel and hospitality, telecom, the automotive industry, etc.

Responsibilities:

Working with the company's corporate style.
Preparation of commercial proposals.
Designing and formatting presentations, creating greeting cards.
Developing designs and layouts for ""Case Studies"".
Working with branding elements and infographics.
Creating illustrations in various techniques.
Designing social media and outdoor advertising, print materials.
Participating in the development of design for branded merchandise.
Retouching and processing photos.

Must-haves:

Related university degree or secondary specialized education.
Сommercial experience as a Graphic Designer for 1+ years.
Strong skills with a graphics tablet.
Strong knowledge of the Adobe Creative Cloud package.
The ability to work with presentations, data visualization (infographics).
Ability to generate new ideas and be creative.
Knowledge of Figma.
A portfolio is required.
Level of English – Intermediate and above.

Nice-to-haves:

Ability to work with animations (Adobe After Effects) and 3D.

Reasons why this job would be interesting to you:

Experience in teamwork with leaders in FinTech, Healthcare, Retail, Telecom, and others. Andersen cooperates with such businesses as Samsung, Siemens, Johnson & Johnson, BNP Paribas, Ryanair, Mercedes, TUI, Verivox, Allianz, T-Systems, etc..
The opportunity to change the project and/or develop expertise in an interesting business domain.
Job conditions – you can work both fully remotely and from the office or can choose a hybrid variant.
Guarantee of professional, financial, and career growth! The company has introduced systems of mentoring and adaptation for each new employee.
The opportunity to earn up to an additional 1,000 EUR per month, depending on the level of expertise, which will be included in the annual bonus, by participating in the company's activities.
Access to the corporate training portal, where the entire knowledge base of the company is collected and which is constantly updated.
You will have the opportunity to undergo training and get certification by Scrum providers and such organizations as Kanban University, ICAgile, AWS, and others.
Bright corporate life (parties / pizza days / PlayStation / fruits / coffee / snacks / movies).
Referral program.
English courses.
Private health insurance and compensation for sports activities./",1–3 года,Частичная занятость,График: 5/2,4,Удалённо,14 мая 2025,https://hh.kz/vacancy/120539216,Не указано,Не указано,2025-05-14
SMM специалист / Project manager,ИП Sanber Agency,Астана,Не указано,"Sanber Agency — маркетинговое агентство, которое помогает брендам расти через стратегию, контент, аналитику и системный подход.
Мы ищем SMM специалиста / Project менеджера, который умеет не просто вести аккаунты, а управлять проектами, влиять на визуал и видеть общую картину.

Кому подойдёт эта роль:
Если ты уже работал в SMM и хочешь перейти на уровень выше — работать с крутыми проектами, не просто создавать контент, а рулить проектом, командой и результатом — это твой шанс.

Ты будешь выстраивать стратегию, управлять командой и вести проект от идеи до реализации.

Задачи:
• Создавать стратегии и реализовывать их на практике
• Курировать контент-план, писать тексты, следить за визуалом
• Организовывать съёмки, выдавать ТЗ дизайнеру, мобилографу, видеографу
• Контролировать ход проекта и вносить предложения по улучшению
• Поддерживать коммуникацию с клиентами и командой
• Анализ эффективности: метрики, выводы, точки роста

Что важно:
• Опыт в маркетинге от 1 года
• Умение видеть проект целиком, брать на себя ответственность
• Навыки командной работы и управления процессом
• Знание базовых инструментов: Figma, Canva, Google Таблицы, таск-трекеры
• Понимание ключевых метрик, трендов и визуала

Что предлагаем:
• Возможность вырасти в стратега и управленца
• Удаленный график работы
• Работа с локальными и международными брендами
• Команда, в которой ценят инициативность, ясность и здоровую амбициозность
• Портфолио с реальными, сильными кейсами
• Обучение внутри команды — мы делимся знаниями, опытом и растем вместе",1–3 года,Полная занятость,График: 5/2,8,Удалённо,14 мая 2025,https://hh.kz/vacancy/120532081,Не указано,Не указано,2025-05-14
DevOps-инженер (Middle),Mechta.kz TM ( ТОО Мечта Маркет ),Астана,Не указано,"ДОБРЫЙ ДЕНЬ, УВАЖАЕМЫЙ КАНДИДАТ!

На сегодняшний день мы, Команда Мечты, ищем Middle DevOps Engineer.
прошу написать сопроводительное письмо, почему именно вы подходите на эту роль.

ЧЕМ ВЫ БУДЕТЕ ЗАНИМАТЬСЯ:

Разработка, настройка и поддержка CI/CD пайплайнов (GitLab CI, Jenkins или аналоги)
Поддержка и автоматизация инфраструктуры с использованием IaC (Terraform, Ansible)
Развертывание и сопровождение микросервисов в Kubernetes / Docker Swarm
Развертывание и сопровождение мониторинга и логирования (Prometheus, Grafana, ELK, Loki, Sentry и т.д.)
Обеспечение безопасности, устойчивости и масштабируемости инфраструктуры
Настройка и поддержка бэкапов баз данных
Взаимодействие с командами разработчиков

ЧЕГО МЫ ОТ ВАС ОЖИДАЕМ:

Опыт в DevOps от 3х лет
Знания Linux-систем (Ubuntu, CentOS, Alpine)
Опыт работы с Docker
Опыт работы Kubernetes с использованием Helm
Опыт работы системами CI/CD: GitLab CI, GitHub Actions, Jenkins
Опыт работы с файловыми хранилищами (S3, Minio)
Опыт настройки Service Mesh (Istio, Linkerd) (желательно)
Знание одного из скриптовых языков: Bash, Python, Go (желательно)

ЧТО МЫ ПРЕДЛАГАЕМ:

Конкурентоспособная заработная плата (обговаривается при собеседовании);
Высокий уровень автономности;
Минимум бюрократии;
Разноплановые проекты;
Сложные задачи и вызовы;
Своя кухня;
Компенсация участия в конференциях;
Своевременная выплата З/П;
Комфортные условия работы;
График работы: 5/2, с 8:00 до 17:00, обед с 12:00 до 13:00.",3–6 лет,Полная занятость,График: 5/2,8,На месте работодателя,15 мая 2025,https://hh.kz/vacancy/120566276,Не указано,Не указано,2025-05-15
Главный менеджер Управления продаж малому и среднего бизнеса,АО Нурбанк,Алматы,Не указано,"Обязанности:

1. Знание финансового анализа субъектов МСБ; навыки финансово - экономического анализа, мониторинга по проектам финансирования малого и среднего бизнеса, рассмотрение заключений соответствующих структурных подразделений.
2. Презентация проектов финансирования и иных вопросов на рассмотрение соответствующего уполномоченного органа Банка и составление драфтов по принятым решениям.
3. Координирование работы отделов МСБ филиалов: привлечение и написание проектов; достижение плановых показателей; подбор кадров и обучение кредитных специалистов филиала.
4. Курирование работы отделов МСБ филиалов по пост-кредитному обслуживанию клиентов, в т.ч. по исполнению всех особых условий, выставленных клиенту в условиях финансирования.
5. Сбор предложений от курируемых подразделений в филиалах Банка по вопросам повышения эффективности продвижения продуктов клиентам МСБ.
6. Оказание консультационной поддержки курируемым подразделениям в филиалах Банка по вопросам.
7. Отслеживание исполнения плановых показателей по объемам судного и депозитного портфелей.
8. Рассмотрение поступающих в Банк претензий и жалоб клиентов Банка и подготовке ответов на предъявленные иски, а также претензий клиентов и нарушении ими условий договоров.
9. Отработка просрочек клиентов малого и среднего бизнеса.
10. Командировки по регионам для поддержания эффективной работы отделов МСБ курируемых филиалов.

Требования:

- Образование: высшее экономическое /финансовое
- Опыт работы: опыт работы по специальности в банковской или финансовой сфере минимум 2 года, опыт работы в МСБ.


Квалификационные требования:
- Навыки работы на компьютере, знание основных программ стандартного пакета MS Office (пользователь);
-Знания банковского законодательства и нормативных правовых актов, регулирующих деятельность БВУ в Республике Казахстан;
- Навыки проведения финансового анализа;
- Навыки презентации;
- Навыки этики делового общения;
- Грамотная письменная и устная речь.

Обязательные знания:
- Знание финансового анализа деятельности
- Знание действующего законодательства РК,
- Компьютерная грамотность и владение навыками работы с оргтехникой.


Дополнительно:
- Услуги фитнес клуба в рассрочку на льготных условиях;
- Внутренние и внешние программы обучения, развития;
- Дружный коллектив, хороший микроклимат, корпоративная культура,
- Автомобильная стоянка.",1–3 года,Полная занятость,График: 5/2,8,На месте работодателя,14 мая 2025,https://hh.kz/vacancy/120540188,Не указано,Не указано,2025-05-14
DevOps Engineer,АО Банк ЦентрКредит,Алматы,Не указано,"ИЩЕМ DEVOPS ENGINEER ОТ УРОВНЯ STRONG JUNIOR ДО SENIOR.

ВАМ ПРЕДСТОИТ:

Разрабатывать/развивать шаблонизированные pipeline с учетом лучших практик;
Разрабатывать/развивать/сопровождать базовые helm чартов для применения командами (Kafka, Rabbit, Postgres, Camunda, ELK и многое другое);
Создавать/развивать библиотеки базовых образов Docker контейнеров;
Автоматизировать инфраструктурные задачи.

МЫ ОЖИДАЕМ, ЧТО У ВАС ЕСТЬ:

Опыт работы на должности DevOps Engineer не менее 1 года;

Опыт работы с Kubernetes (RKE\Openshift);

Базовые знания Terraform, Ansible, Helm (IaaC);

Опыт работы с Gitlab, Nexus, ArgoCD, Vault;

Опыт работы с брокерами сообщений (Rabbit MQ, Kafka);

Базовые знания СУБД (PosgreSQL, MongoDB);

Опыт работы с системами мониторинга и логирования (ELK, Grafana, Graylog, Prometheus, Zabbix, и т.д.);

Знание и понимание работы сетевой модели OSI и основных протоколов;

Опыт работы с системами виртуализации (VmWare);

Знание ОС Linux на уровне администратора;

Знание языков программирования и опыт работы разработчиком будет большим плюсом.",1–3 года,Полная занятость,График: 5/2,8,Удалённо,14 мая 2025,https://hh.kz/vacancy/120521918,Не указано,Не указано,2025-05-14
Экономист,ТОО Құрылысшы LTD,Астана,"от 400 000 ₸ за месяц, на руки","Ведущая строительная компания Астаны приглашает в команду опытного экономиста, готового развивать управленческую отчётность, анализировать эффективность и влиять на ключевые бизнес-решения.

Обязанности:

Внедрение и ведение системы управленческой отчетности
Расчет финансовых показателей, построение финансовых моделей
Экономический анализ деятельности компании на основе отчетов и данных 1С
Анализ эффективности подразделений, расчёт затрат и рентабельности
План-факт анализ, прогнозирование, формирование бюджетов
Автоматизация отчетности и расчетов
Анализ себестоимости, доходов и расходов по направлениям
Контроль исполнения бюджетов и выявление отклонений
Разработка предложений по повышению эффективности расходов
Мониторинг корректности учёта в 1С по статьям доходов и затрат

Требования:

Высшее экономическое образование
Опыт работы от 3 лет по направлениям: управленческий учёт, финансовый анализ, бюджетирование
Отличное знание Excel (формулы, сводные таблицы), 1С 8.3
Знание законодательства РК в сфере бухгалтерии, налогов, соц. и медстрахования
Умение составлять бюджет доходов и расходов, проводить контроль и корректировки
Опыт построения моделей и расчётов в Excel и PowerPoint
Приветствуется опыт в сфере ЖКХ/эксплуатации МЖК

Условия:

Официальное трудоустройство в стабильную компанию
График: 5/2, с 09:00 до 18:00
Современный офис, корпоративные мероприятия, программы лояльности
Обучение, развитие, участие в проектах и автоматизации",3–6 лет,Полная занятость,График: 5/2,8,Не указано,14 мая 2025,https://hh.kz/vacancy/119885203,Не указано,от 400000 ₸,2025-05-14
Аккаунт-менеджер,ТОО Агентство Медиа-Систем,Алматы,"от 300 000 ₸ за месяц, на руки","Агентство «Медиа-Систем» - лидер рынка информационного консалтинга в Евразийском пространстве, работаем с 1998 года.

Мы отслеживаем, исследуем и анализируем поведение, потребности и отношение стейкхолдеров казахстанских брендов, некоммерческих и государственных организаций. Компания представляет ценную аналитику на основе медиа-данных, кабинетных исследований и социологических опросов, необходимую для управления репутацией и принятия как долгосрочных стратегических, так и оперативных решений, касающихся корпоративных коммуникаций, маркетинга, развития бренда и усиления репутации работодателя.

Сейчас мы ищем эффективного командного игрока – Аккаунт-менеджера.

Обязанности:
Работа с клиентской базой холдинга: «утепления», рассылки, обзвоны, встречи.
Приём и обработка входящих запросов и заказов клиентов.
Консультирование клиентов по продуктам холдинга.
Ведение и развитие отношений с текущими ключевыми клиентами компании.
Поиск возможностей для upsell и cross-sell.
Подготовка и проведение презентаций, отчетов, ежемесячных встреч.
Сбор и анализ обратной связи, решение текущих проблем клиентов.
Документальное сопровождение сделок (отчеты, договоры, презентации).
Сопровождение клиентов от момента начала контакта до финальной стадии: отправка информации, назначение и подготовка встреч и презентаций/ демо продуктов, отправка предложений по запросам клиентов, отработка и завершение сделок, заключение договоров.
Координация работы/ взаимодействие с внутренней командой: постановка задач по подготовке демо продуктов, организация участия команды на встречах/ презентациях, обработка и расчет стоимости по запросу клиента, обслуживание и подготовка отчетов, прочее.
Выполнение поставленных планов работы с клиентами по всей линейке продуктов холдинга.
Ведение и представление отчетности и баз данных по клиентам и продажам.
Требования:
Высшее образование (маркетинг, управление, реклама, PR, экономика, социология и др.)

Опыт работы:

Опыт работы на аналогичной позиции от 3 лет (желательно в b2b, агентстве, или сфере сервиса)
Опыт ведения одновременно нескольких клиентов/ проектов

​​​​​​​​​​​​​​Профессиональные навыки:

Грамотная письменная и устная речь
Навыки деловой переписки и презентаций
Базовые знания маркетинга, рекламы, особенностей рынка
Умение работать с CRM-системой, Microsoft Office
Навыки подготовки и согласования договоров и документации

Личностные качества:

Клиентоориентированность и умение выстраивать доверительные отношения
Высокие коммуникативные способности
Проактивность и ответственность
Стрессоустойчивость и умение работать в режиме многозадачности
Организованность, пунктуальность, внимание к деталям
Ориентация на результат

Дополнительно:

Желание развиваться в сфере аккаунт-менеджмента и клиентского сервиса

​​​​​​​​​​​​​​​​​​​​​Условия:

Оформление по ТК
Полный рабочий день
Прозрачная система бонусов и премий
Перспективы карьерного роста

Ждем Вашего отклика!",3–6 лет,Полная занятость,График: 5/2,8,На месте работодателя,14 мая 2025,https://hh.kz/vacancy/120542792,Не указано,от 300000 ₸,2025-05-14
Финансовый аналитик,ТОО Галамат Тех,Алматы,Не указано,"Galamat Tech - холдинг, который занимается разработкой и внедрением инновационных решений для бизнеса. У нас талантливые IT-специалисты со всего мира могут воплотить свои идеи в жизнь.

Наши партнеры: Казахтелеком, Hayat, Daribar, Orbis Auto, BAT, Royal Club, Aport, IQanat, Nova Park и др.

Обязанности:

- составление финансовых отчетов компании( ОПиУ, ДДС);

- планирование и контроль исполнения бюджета; составление калькуляций;

- анализ финансово-экономического состояния и финансовых результатов; сбор и обобщение фактических финансовых результатов по итогам отчетного периода; разработка мероприятий по улучшению финансовых показателей компании;

- план-фактный анализ деятельности предприятия;

- распределить все будущие потоки по фондам

Требования:
знание 1С, Excel.

порядок и формы финансовых расчетов;

методы и порядок планирования финансовых показателей;

знание правил внутреннего трудового распорядка;

навыки использования современных инструментов для ведения финансового учета;

Мы предлагаем:

График: 5/2 с 10:00 до 19:00
Официальное трудоустройство
Обучение навыкам общения и навыкам предоставления курсов.
Классный, молодой коллектив
Просторный офис с красивым видом на Кок-Тобе и на горы",3–6 лет,Полная занятость,График: 5/2,8,На месте работодателя,14 мая 2025,https://hh.kz/vacancy/120244122,Не указано,Не указано,2025-05-14
GIS specialist/Photogrammetrist,Trace Air,Астана,Не указано,"TraceAir is a construction SaaS startup that provides data analytics to construction teams to help them better manage their job sites. We currently work with top land developers, home builders, contractors, and engineers across the US and Canada. This is a great chance to work with a fast-growing Series B company.

The GIS team is processing photogrammetry data from Drones/lidars, processing and georeferencing construction drawings and surfaces, and filling the TraceAir platform with cartographic data.

Responsibilities

Processing of aerial photography data in Metashape software, data quality assessment;

Processing of Lidar data in Terrasolid software, data quality assessment;

Software knowledge

Experience in any photogrammetric and Lidar software (Photoscan, Pix4D, Photomod, Terrasolid etc);

Experience in AutoCAD software is appreciated;

Experience in any GIS (QGIS, ArcGIS, MapInfo etc) is appreciated.

Professional skills

— Knowledge of global and local coordinate systems;

— Experience working with spatial data in GIS;

— English language skills: written English is required, business correspondence; Spoken English is appreciated.

We offer

Working on interesting problems in a company that is changing the construction industry.
Cozy office in Yerevan, as well as the opportunity to work remotely.
The work schedule is Monday through Friday (there are occasional weekend shifts, but no more than once every 2-3 months).
Flexible working hours (we do not work to complete hours, but to complete tasks on time).
Online English language course.
Paid personal therapy session 1/week
Special bonuses for life’s big moments, like weddings and welcoming a new baby.
Company events

Other benefits may be offered based on your location.",3–6 лет,Полная занятость,График: 5/2,8,Удалённо,14 мая 2025,https://hh.kz/vacancy/120512000,Не указано,Не указано,2025-05-14
Business/System Analyst,Andersen,Алматы,Не указано,"Andersen, an international IT company, invites an experienced Business/System Analyst to join its team for working with a company from the USA.

The customer is a global corporate travel payment solution owned and operated by the world’s airlines. The network consists of major airlines that issue charge cards accepted by thousands of merchants around the world for air, rail, cruise and travel agency payments.

The project is the development of a corporate travel payment network.

Responsibilities:

Knowledge of Agile processes like sprint planning and backlog refinement.
Translating business needs into actionable requirements.
Balancing roadmaps with client demands and team capacity.
Understanding complex processes and simplifying them for clarity and execution.
Creating flowcharts, sequence diagrams, business definitions, and other artifacts required for software requirements.

Must-haves:

Experience creating user stories, documentation, and defining DoD and DoR for 3+ years.
Expertise in prioritizing requirements to mitigate risks.
Familiarity with Product Management and roadmap optimization.
Knowledge of Agile metrics and reporting tools.
Strong communication skills to explain complex systems to high-level stakeholders.
Background in stakeholder management and conflict resolution.
Level of English – Upper-Intermediate+ and above.

Nice-to-have:

Experience presenting to executive stakeholders.
Experience in FinTech.

Reasons why this job would be interesting to you:

Experience in teamwork with leaders in FinTech, Healthcare, Retail, Telecom, and others. Andersen cooperates with such businesses as Samsung, Siemens, Johnson & Johnson, BNP Paribas, Ryanair, Mercedes, TUI, Verivox, Allianz, T-Systems, etc.;
The opportunity to change the project and/or develop expertise in an interesting business domain;
Job conditions – you can work both fully remotely and from the office or can choose a hybrid variant;
Guarantee of professional, financial, and career growth! The company has introduced systems of mentoring and adaptation for each new employee;
The opportunity to earn additional up to 1,700 EUR per month by participating in the company's activities;
Access to the corporate training portal, where the entire knowledge base of the company is collected and which is constantly updated;
Bright corporate life (parties / pizza days / PlayStation / fruits / coffee / snacks / movies);
Certification compensation (AWS, PMP, etc);
Referral program;
English courses;
Private health insurance and compensation for sports activities.

Your personal data is protected in accordance with GDPR regulations. Learn more: https://andersenlab.com/privacy-policy

Join us!",3–6 лет,Полная занятость,График: 5/2,8,Удалённо,14 мая 2025,https://hh.kz/vacancy/120541742,Не указано,Не указано,2025-05-14
Проектный менеджер по продажам В2В,ТОО VEG Trade flooring and ceiling,Астана,"от 500 000 ₸ за месяц, на руки","VEG Trade — ведущий поставщик высококачественных напольных покрытий и подвесных потолков от мировых брендов, таких как Forbo, Gerflor, DLW Flooring, Knauf Ceiling Solutions, Armstrong World Industries, Döllken Profiles, Interface, MERO TSK, Албес, Küberit, Nora, Enlio, Tarkett, Brintons, Barlinek.

Мы предлагаем инновационные решения, создавая современные и функциональные пространства по всему Казахстану — от офисов, коммерческих и торговых центров до школ, спортзалов и медучреждений. За каждым успешно реализованным проектом стоит команда профессионалов, которая делает VEG Trade успешнее с каждым днём.

Кого мы ищем:
Проактивного Проектного менеджера по продажам, который усилит нашу команду и поможет нам расширять присутствие на рынке, развивая долгосрочные отношения с архитекторами, дизайнерами и генподрядчиками.

Мы с радостью рассмотрим кандидатов с опытом работы в ведущих FMCG-компаниях (""жвачники"", ""сигаретчики"", ""шоколадчики"" и другие). Эти специалисты обладают сильной школой продаж, отличными навыками ведения переговоров и не боятся конкуренции. Опыт в строительной сфере не обязателен — для нас важнее умение продавать и достигать результата. Остальному обучим!

Чем предстоит заниматься:

Активный поиск и привлечение новых клиентов.
Проведение переговоров и презентаций для корпоративных клиентов, архитекторов, дизайнеров и генподрядчиков.
Продвижение продукции VEG Trade в сегменте проектных продаж.
Включение материалов компании в проектные решения через взаимодействие с архитекторами, дизайнерами и генподрядчиками.
Заключение договоров и контроль их исполнения.
Согласование технических и коммерческих условий.
Полное сопровождение проектов от идеи до реализации.
Работа в CRM-системе: учёт взаимодействий и обновление данных по проектам.
Поддержка и развитие долгосрочных отношений с клиентами.
Подготовка отчётности о статусе проектов и достигнутых результатах.

Требования:

Опыт работы в продажах от 3 лет.
Навыки ведения переговоров и презентаций.
Умение выстраивать и поддерживать долгосрочные партнёрские отношения.
Аналитическое мышление и ориентация на результат.
Грамотная речь и презентабельный внешний вид.
Владение CRM-системами (желательно Bitrix24).
Готовность к командировкам. Будет плюсом:
Опыт работы в FMCG-компаниях с сильной школой продаж (жевательная резинка, шоколад, табачные компании и др.).
Навыки ведения сложных переговоров и опыт работы с крупными проектами.

Что мы предлагаем:

Карьерный рост и возможность профессионального развития.
Современный и комфортный офис.
Официальное трудоустройство согласно ТК РК.
Конкурентноспособная заработная плата+ бонусы (нет потолка по заработной плате).
График работы 5/2 с 9:00 до 18:00.
Дружный коллектив, готовый помочь вам быстро влиться в работу.
Интересные и разнообразные задачи по автоматизации и улучшению процессов.

Почему VEG Trade?

Работа с ведущими мировыми брендами.
Участие в интересных проектах и возможность влиять на их результат.
Пространство для роста и реализации своих идей.

Присоединяйтесь к нашей команде и помогайте нам воплощать передовые проекты Казахстана!",1–3 года,Полная занятость,График: 5/2,8,На месте работодателя,15 мая 2025,https://hh.kz/vacancy/120568499,Не указано,от 500000 ₸,2025-05-15
Middle Analyst (Аналитик),ООО Оптимакрос,Алматы,Не указано,"О нас и о продукте:

Оптимакрос – крупный независимый российский вендор. Разработчик системы корпоративного уровня CPM/EPM класса.

Наш продукт — универсальная платформа для оптимизационного, консолидационного, интегрированного планирования, прогнозирования, бюджетирования, управления HR, контроля выполнения KPI и других видов аналитики.

Платформа обеспечивает возможность обработки и анализа больших объемов данных, необходимых для эффективного принятия решений, а также планирования и мониторинга текущей операционной деятельности компании.

На данный момент нашими заказчиками являются более 150 российских компаний, а количество реализованных кейсов в различных отраслях экономики – более 300.

В нашу команду вливаются системные и продуктовые аналитики, программисты и тестировщики, логисты, юристы и психологи, банковские специалисты и маркетологи — профессионалы из разных сфер, каждый из которых нашел свое место и зону развития в компании.

Мы ищем кандидата с творческим и аналитическим складом ума, способного к обучению и готового стать частью нашей команды профессионалов.

Сейчас мы ищем в нашу команду аналитика с опытом работы в OLAP/смежных системах и с уклоном в методологию.

Чем предстоит заниматься:

Анализ сложных финансовых моделей, реализованных в MS Excel;
Анализ учетных систем 1С или подобных систем с целью получения данных для моделей;
Формулировать бизнес-процессы с заказчиком для будущей автоматизации;
Постановка ТЗ на автоматизацию моделей, согласование с заказчиками и проектной командой;
Моделирование в профессиональном ПО Optimacros (после прохождения тренингов и обучения);
Разработка дашбордов в Optimacros на основании предоставленных данных/отчетов;
Методологическая поддержка по финансовым, коммерческим процессам или цепочкам поставок (Supply Chain);
Самостоятельная реализация и поддержка проектов консолидационного и оптимизационного планирования;
Оптимизация внедренных решений;
Разработка пользовательской документации;
Участие в решениях по интеграции и миграции данных;
Передача опыта коллегам через систему наставничества.

Мы ожидаем от кандидата:

Высшее образование по математическим, экономическим или техническим специальностям;
Опыт моделирования в MS Excel;
Понимание многомерных моделей данных (сводные таблицы в Excel, Power Query);
Умение быстро ориентироваться в цифрах, навыки работы с большими массивами данных;
Экспертные знания в прикладных областях (коммерция, финансы, Supply Chain);
Аналитический склад ума, системный подход;
Понимание бизнеса и экономической модели компании, цифровой экономики и желание развиваться в этой области;
Умение выстраивать прозрачную коммуникацию в команде и с заказчиком, умение работать с задачами от постановки до принятия результата, умение организовать команду и лидировать процессы.

Дополнительным преимуществом будет:

Знание учетных систем (1С и подобных);
Опыт моделирования в Anaplan, IBM TM1/Cognos/Analytycs, Oracle Hyperion и SAP BPC/Planning;
Опыт программирования VBA, SQL, Python и т.п.

Работа у нас – это:

Работа в развивающейся международной компании с перспективой роста;
Удаленный формат работы (нахождение на территории Казахстана);
Официальное трудоустройство;
Прозрачная система вознаграждения;
Возможность соблюдать work/life balance;
ПрограммаWork&LifeBonus (компенсация медицинских услуг, фитнеса, рабочего оборудования, а также обучения и курсов);
Возможность посещения внутренних митапов и неформальных мероприятий;
А также – возможность расти вместе с нами, общаться с коллегами без излишних формальностей, повышать свой уровень знаний и работать в удовольствие.",1–3 года,Полная занятость,График: 5/2,8,Удалённо,14 мая 2025,https://hh.kz/vacancy/120540526,Не указано,Не указано,2025-05-14
