title,company,location,salary,description,experience,employment_type,schedule,working_hours,work_format,published_date,link,skills,salary_range,published_date_dt
Менеджер по контролю качества заявок в CRM (проводной интернет),ТОО Freedom Telecom Operations,Алматы,Не указано,"Freedom Telecom - современная телекоммуникационная компания, развивающая на рынке Республики Казахстан широкополосный доступ к сети интернет в каждый дом и открытый доступ Wi-Fi в крупных городах. Мы работаем в тесном сотрудничестве с мировыми производителями оборудования - программного обеспечения.

Чем предстоит заниматься:
- Контроль полного цикла прохождения заявки в CRM: от создания продавцом до исполнения техническими подразделениями;
- Мониторинг статусов, сроков и корректности заполнения карточек заявок;
- Выявление и устранение сбоев, задержек и ошибок в обработке заявок;
- Взаимодействие с продавцами, техблоком, поддержкой и IT для решения возникающих вопросов;
- Подготовка отчетности по воронке заявок и аналитика по качеству обработки;
- Участие в улучшении процессов и сценариев в CRM.

Знания, навыки, важные для этой позиции:
- Опыт работы с CRM-системами (B2B или B2C сегмент) от 1 года;
- Знание процессов подключения проводного интернета: технологии FTTB, FTTO, GPON, Ethernet, медь и др;
- Понимание логики работы технических и продажных блоков в телеком-компании;
- Умение быстро анализировать информацию и находить причины отклонений;
- Внимательность, системность, высокая степень ответственности;
- Опыт работы в телеком-бизнесе (желательно проводной интернет);
- Опыт оптимизации процессов в CRM;
- Навыки работы с BI-системами или Excel на уровне сводных таблиц и формул.

Что мы предлагаем:
- График 5/2, с 9:00 до 18:00;
- Комфортный офис с кухней и парковкой;
- Свободный дресс-код;
- Привилегии от экосистемы Freedom Holding;
- Экстра days off, помимо отпускных и больничных;
- Материальная помощь по памятным событиям;
- Самые инновационные, амбициозные проекты и задачи.",1–3 года,Полная занятость,График: 5/2,8,Не указано,15 мая 2025,https://hh.kz/vacancy/120584476,Не указано,Не указано,2025-05-15
Персональный менеджер,АО Микрофинансовая организация KMF(КМФ),Жезказгане,Не указано,"Компания KMF – лидер на рынке микрокредитования с большими планами на будущее. Мы открыли более 116 офисов, получили множество наград и активно принимаем участие в важных для экономики Казахстана событиях. Поддерживаем «зеленые технологии», спорт, предпринимательство и т.д.

Персональный менеджер – это ключевое звено, лицо Компании, движущая сила, и мы ищем сотрудника в нашу команду. Персональный менеджер – это ответственность, амбициозность и коммуникабельность. Благодаря этим качествам вы сможете многого добиться и значительно повысить свои доходы.

Что делать?

Консультировать клиентов на всех этапах сотрудничества;
Вести и увеличивать клиентскую базу;
Проводить финансовый анализ бизнеса клиентов.

В помощь прилагается:

Планшеты;
Брендированная экипировка;
Оплачиваемая сотовая связь.

Если у вас:

Высшее или средне-специальное образование;
Навыки пользователя ПК;
Желание быть лучше каждый день;",не требуется,Полная занятость,График: 5/2,8,Не указано,16 мая 2025,https://hh.kz/vacancy/120562423,Не указано,Не указано,2025-05-16
Финансовый менеджер по направлению строительство/ремонтные работы,ТОО Best Asian Company,Астана,Не указано,"Обязанности:

Построение финансовой модели, ведение и интеграция накопителей данных для анализа текущей и итоговой себестоимости проекта (Power Query, Power Pivot, сводные таблицы и надстраиваемые меры)
Бюджетирование на основе данных проектно-сметной документации;
Формирование и контроль плана финансирования (потребность по закупке услуг/работ/материалов)
Контроль по заявкам и счетам на оплату, отфактуровке поставок и выполнения работ/услуг
Проверка закрывающих документов по работам/услугам и списания по форме М29.

Требования:

Опыт работы от 3 лет;
Знание бухгалтерского учета, налогового учета, управленческого учета, финансового менеджмента, методов финансового анализа и планирования;
Знание программ Power Query, Excel, Power Pivot.
Условия:
Обед
место работы ул. Мухамедханова 19А",3–6 лет,Полная занятость,График: 5/2,8,На месте работодателя,15 мая 2025,https://hh.kz/vacancy/120573065,Не указано,Не указано,2025-05-15
Аналитик Отдела кредитного анализа,АО Народный банк Казахстана. IT,Алматы,Не указано,"Мы полагаемся на профессиональное мнение Аналитика по вопросу выдачи займа. Наш Аналитик всесторонне изучает маркетинговые, финансовые и организационно-технологические аспекты проекта и дает свою оценку по каждому случаю выдачи кредита.
Если Вы внимательны к деталям, умеете находить закономерность в рядах данных и Вам нравится работать с источниками и расчетами, тогда присоединяйтесь к команде Halyk!
Обязанности:
Осуществлять сбор документов и материалов, необходимых для проведения полноценного и объективного анализа проектов по кредитованию;
Выполнять экспертизу проектов и подготовку предложений по кредитованию;
Анализировать маркетинговые, сбытовые, финансовые и организационно-технологические аспекты проектов;
Составлять мониторинговые отчеты по клиентам;
Давать консультации по вопросам проведения финансового анализа работникам структурных подразделений филиала.
Мы ожидаем, что:
- у Вас высшее экономическое/финансовое/ математическое образование
- у Вас есть опыт работы в финансовой/ банковской сфере/в области кредитного анализа не менее 2-х лет
- у Вас есть навыки экономического анализа, планирования и прогнозирования, обобщения данных и отчетности:
Мы предлагаем:
- официальное трудоустройство
- привлекательную оплату: стабильный оклад и ежемесячные бонусы по показателям работы
- дополнительные льготы и забота компании о сотрудниках
- работу в команде профессионалов
Добро пожаловать в команду профессионалов крупнейшего Банка страны!",1–3 года,Полная занятость,График: 5/2,8,Не указано,15 мая 2025,https://hh.kz/vacancy/120586813,Не указано,Не указано,2025-05-15
Business Analysis and Business Intelligence (Tech Orda Voucher) Trainee,"ТОО Epam Kazakhstan (Эпам Казахстан),ТОО",Актау,Не указано,"Start your journey in IT with EPAM's industry experts! The training cost is fully covered by the Tech Orda program voucher worth 400,000 tenge, with partial funding provided by EPAM.

To get into the program, you need to undergo a preliminary competitive selection process.

The Business Analysis and Business Intelligence program equips you with practical skills to analyze business processes, define requirements, and turn data into actionable insights using modern tools and methodologies.

Requirements:

Knowledge of English B2+ (Upper intermediate).

Soft Skills: Solid communicator, humble leader, and team player eager to learn.

Meet the requirements of Tech Orda (https://epa.ms/TechOrda-specs)

Uploaded self-presentation video.

Uploaded CV.

What you will gain from this program:

Master the core concepts of business analysis – understand key terms, plan activities, define deliverables, and build effective collaboration with stakeholders.

Document and model requirements – learn to capture business, user, solution, and transition requirements using UML and BPMN.

Leverage AI tools in business analysis – apply ChatGPT in real-world scenarios, write effective prompts, and enhance your analytical decision-making with prompt engineering.

Understand the BI Analyst’s role and data-driven decision-making – explore how data supports business outcomes and what skills and responsibilities define a BI Analyst.

Build conceptual data models – capture business concepts and relationships using modeling tools and develop strong data structuring skills.

Develop data visualization and dashboard design skills – create dashboards that clearly communicate key insights to support strategic decisions.

Gain practical knowledge in project and risk management – learn to manage product requirements throughout the development process and address potential risks in business analysis activities.

Benefits of our program:

Fundamental knowledge in Business Analysis and BI. The program covers key analysis methodologies, requirements management, data handling, and visualization — everything you need to confidently start your career in the field.

Industry-standard engineering practices. Learn and apply skills that align with current industry standards while working alongside EPAM’s leading experts.

Practical, hands-on learning. The program emphasizes real-world application through hands-on exercises, practical labs, and scenario-based tasks.",не требуется,Частичная занятость,График: 5/2,2 или 3,Удалённо,15 мая 2025,https://hh.kz/vacancy/120594984,Не указано,Не указано,2025-05-15
Экономист-бухгалтер,ТОО ЭГИДА АЛМАТЫ,Алматы,Не указано,"В развивающуюся компанию ""Эгида Алматы"" требуется ЭКОНОМИСТ

Чем предстоит заниматься:

отражение движений денежных средств

отражение движений по ТМЦ

расчет и установка плановой себестоимости выпускаемой продукции

участие в инвентаризации, отражение данных по инвентаризации в программном продукте

контроль за правильностью ведения справочников

координация производственных процессов с отражением в программном продукте

контроль дебиторской и кредиторской задолженности

контроль отрицательных остатков на складах и в программном продукте

проведение инвентаризации и отражение результатов в программе 1С

проведение процедуры закрытия месяца в программе 1С

Требования:

высшее экономическое или бухгалтерское образование

опыт работы в производственной сфере от 3-х лет

знание налогового и бухгалтерского законодательства будет преимуществом

знание программы 1С: Предприятие 8.1, УПП

MS Office

Мы предлагаем:

график работы 5/2 с 9.00 - 18.00

официальное трудоустройство согласно ТК Казахстан

своевременную конкурентную заработную плату

Присоединяйтесь к команде профессионалов!",3–6 лет,Полная занятость,График: 5/2,8,Не указано,16 мая 2025,https://hh.kz/vacancy/120609700,Не указано,Не указано,2025-05-16
Кредитный менеджер,ТОО МФО Swiss Capital (Свисс Капитал),Астана,"от 190 000 до 400 000 ₸ за месяц, на руки","Swiss Capital — международная микрофинансовая компания с амбициозными целями. Мы расширяем команду и ищем энергичных, надёжных сотрудников, готовых расти вместе с нами.

Почему выбирают нас?

• Стабильность международной компании;
• Обучение и поддержка с первого дня;
• Прозрачная система мотивации и карьерного роста;
• Современные инструменты и стандартизированные процессы;
• Реальная возможность влиять на развитие бизнеса.

Ваши задачи:

• Выдача микрозаймов под залог недвижимости и автомобилей;
• Распространение рекламных материалов, выполнение планов;
• Консультирование клиентов по условиям кредитования;
• Оценка платёжеспособности, проведение финансового анализа;
• Сопровождение клиентов до полного погашения займа.

Наш идеальный кандидат:

• Имеет опыт работы в МФО или банке от 1 года;
• Образование: средне-специальное или высшее;
• Легко находит подход к людям;
• Уверенный пользователь ПК;
• Ответственный, стрессоустойчивый;
• Свободно владеет русским и казахским языками.

Мы предлагаем:

• Оформление согласно ТК РК;
• Конкурентную зарплату: оклад + бонусы;
• Ежегодный оплачиваемый отпуск;
• График 5/2 с 10:00 до 19:00;
• Медицинское страхование;
• Возможность профессионального и карьерного роста.

Готовы к новым вершинам вместе с нами?
Присылайте резюме — мы ждём именно вас!",1–3 года,"Полная занятость
Стажировка",График: 5/2,8,На месте работодателя,15 мая 2025,https://hh.kz/vacancy/120278296,Не указано,190000-400000 ₸,2025-05-15
Директор по персоналу (HRD),BI Group,Атырау,Не указано,"Сотрудники - наша главная ценность. Мы прикладываем максимум усилий, чтобы создать безопасные и комфортные условия работы для всех - от рядовых строителей до топ-менеджеров.

Обязанности:

Создание эффективной системы управления кадрами и социальными процессами на проекте;
Разработка организационой структуры проекта, штатного расписания;
Участие в формировании команды ;
Аналитика и составление отчетности (зарплаты, премирование, численность персонала, текучесть кадров и т.д.)
Бюджетирование;
Организация корпоративных мероприятий.

Требования:

Высшее образование (HR, психология, юридическое, финансовое)
Опыт работы - от 2-х лет (наличие опыта в сферах строительства или производства, будет преимуществом)

Условия:

Молодой, дружный коллектив
Сильная корпоративная культура
Возможность карьерного и личного роста
Соцпакет
Ежеквартальные бонусы",3–6 лет,Полная занятость,График: 5/2,8,Не указано,15 мая 2025,https://hh.kz/vacancy/120578039,Не указано,Не указано,2025-05-15
Главный бухгалтер/финансовой директор,ИП Капарова А.Т.,Астана,"от 600 000 ₸ за месяц, на руки","Обязанности:
ведение финансового учета предприятий

организация и ведение бухучета в соответствии с законами и стандартами;

контроль за правильностью и своевременностью расчетов с контрагентами, бюджетом, сотрудниками и другими лицами;

анализ финансового состояния, рентабельности, ликвидности, платежеспособности и экономических рисков фирмы;

разработка и реализация мероприятий по оптимизации налогообложения, снижению издержек, повышению эффективности и качества учета;

участие в планировании и бюджетировании экономических инициатив фирмы, в том числе в разработке бизнес-планов, бизнес-проектов, инвестиций;

осуществление внутреннего и внешнего видов аудита, проверка достоверности и полноты учетной информации, выявление и устранение ошибок и нарушений;

консультирование руководства и сотрудников фирмы по вопросам бухучета, налогообложения, финансовой аналитики;

составление и представление экономической и налоговой отчетности в установленные сроки и формы;

организация и руководство деятельностью подчиненных бухгалтеров, обеспечение их подготовки, повышения квалификации и мотивации.

Требования:
высшее образование по специальности
опыт работы главным бухгалтером в частных структурах
Сертификат профбухгалтера обязателен
стаж работы не менее 6 лет
Условия:
медицинская страховка
фитнес карта
рабочий график 9:00-18:00, обед 13:00-14:00",более 6 лет,Полная занятость,График: 5/2,8,На месте работодателя,15 мая 2025,https://hh.kz/vacancy/119768436,Не указано,от 600000 ₸,2025-05-15
Проектный менеджер,ТОО Geometry,Астана,"от 500 000 ₸ за месяц, на руки","Geometry — эксперт в автоматизации и анализе данных для бизнеса. Мы внедряем BI-решения, которые помогают компаниям контролировать ключевые показатели, оперативно принимать решения и выстраивать прозрачную управленческую отчётность. Сейчас мы в поиске проектного менеджера — специалиста, который сможет управлять клиентскими проектами в сфере BI-аналитики и координировать процессы внедрения.

Обязанности:

Ведение проектов по внедрению BI-систем (Power BI и др.) на всех этапах: от старта до запуска
Коммуникация с заказчиком: выяснение целей, сбор требований, согласование этапов и сроков
Построение проектного плана, контроль задач и сроков, управление ресурсами
Координация работы команды (аналитики, разработчики, тестировщики), обеспечение взаимодействия всех участников проекта
Решение текущих задач по внедрению, в том числе: контроль качества данных, согласование макетов дашбордов, тестирование и приёмка
Участие в развитии внутренних стандартов управления проектами и оптимизации процессов
Обеспечение прозрачности: отчётность по статусу проекта, своевременное выявление и устранение рисков

Требования:

Опыт работы в роли проектного менеджера от 1 года в IT-проектах или IT-компаниях
Наличие действующего сертификата PMP (Project Management Professional) — международный стандарт PMI
Понимание специфики внедрения BI-аналитики и цифровых решений для бизнеса
Навыки коммуникации с заказчиками и технической командой
Умение самостоятельно организовать процесс, управлять задачами и соблюдать сроки
Ответственность, структурность и ориентация на результат

Условия:

Заработная плата: 500 000 ₸ на руки, с последующим ростом
Работа офлайн в офисе в г. Астана, график с 9:30 до 19:00
Возможность развиваться в быстрорастущей компании и быть частью ключевых проектов
Поддержка и вовлечённая команда: от аналитиков до архитекторов решений
Комфортный офис в центре левого берега, современные условия для продуктивной работы

Если тебе интересны BI-проекты, ты умеешь организовывать процессы и взаимодействовать с клиентами — мы ждём тебя в команде.
Присылай резюме и краткий рассказ о проектах, в которых ты управлял внедрением IT- или BI-решений.

Сбор заявок на вакансию открыт до понедельника, 19 мая (включительно).",1–3 года,Полная занятость,График: 5/2,8,Не указано,15 мая 2025,https://hh.kz/vacancy/120597188,Не указано,от 500000 ₸,2025-05-15
Key Account Manager,ТОО Vi-ORTIS (Ви-ОРТИС),Алматы,"от 350 000 до 900 000 ₸ за месяц, на руки","Привет! В связи с расширением компании и кратным ростом объема продаж и входящих заявок наш отдел продаж не справляется, и мы ищем ЛУЧШЕГО менеджера по продажам.

Ведущая аналитическая компания на фармацевтическом рынке Казахстана, работаем с клиентами по СНГ и Европе, продаем высокоинтеллектуальные продукты со средним чеком 5 000 000 - 7 000 000 тенге.



Если у тебя:

есть непреодолимое желание самому влиять на уровень своего дохода;
ты имеешь способность доносить положительную энергетику и хорошее настроение клиенту при личном общении и по телефону;
знаешь, что продажи - это залог успеха и процветания;
при этом ты готов обучаться новому и постигать неизведанное и иметь за спиной собственную историю успеха и достижений в сфере продаж


тогда ОТКЛИКАЙСЯ НА ВАКАНСИЮ, ты должен быть в нашей команде!!!

И помни, что уже на этом этапе есть конкуренция!

Меня зовут Александр, являюсь руководителем отдела продаж компании

Vi-ORTIS Kazakhstan

Немного о нас:

Группа компаний Mladex созданная в 2004 году – ведущая отечественная бизнес-группа, состоящая из компаний-экспертов фармацевтического рынка в таких направлениях как: консалтинг и аналитика, маркетинговые исследования, специализированные печатные издания, IT и автоматизация бизнес процессов.

В состав группы входят:

Аналитическое агентство Vi-ORTIS;
Компания PharmIT с информационным порталом «Интернет-заказ аптека», web-сайт pharmcenter.kz;
Издательский дом «Казахстанский Фармацевтический Вестник» с одноименным специализированным изданием

Уникальность и преимущества:

Создаем продукты, не имеющие аналогов в Казахстане и в СНГ
Аккредитованные эксперты при МинЗдраве РК
Наивысший процент на территории СНГ по точности данных
Партнеры по всей территории СНГ

Цифры и Структура:

За 2023 год общий оборот группы компании составил более 1 500 000 $,
Более 100 ведущих компании, являются нашими клиентами
Сейчас в команде 3 KAM, более 20 человек работает в тех. поддержке базы данных


Планы компании на ближайший год:
а) рост выручки +60%
б) запуск проектов на территория Узбекистан (2024), Киргизия (2024), Таджикистан (2025), Монголия (2025)
в) внедрение CRM системы Битрикс 24

Почему мы?

Потому что не просто продаем, а помогаем нашим клиентам в принятии решения дальнейших шагов, построении стратегии работы, анализе результатов проведенных маркетинговых активностей, мониторинге себя и конкурентов, понимании Фармацевтического рынка в целом.

Наши клиенты: мировые фармацевтические производители, дистрибьюторы, аптечные сети и индивидуальные аптеки.

Что нужно от тебя:

работа с действующими клиентами (пролонгация, увеличения чека)
работа с потенциальными клиентами (звонки, встречи, КП)
Документооборот: АВР, Договора
Проведение встреч\переговоров с первыми руководителями компании (Главы, Директора, Ком. директора)
Ежедневный отчет


ОБЯЗАТЕЛЬНЫЕ НАВЫКИ:

работа с высокими чеками
отработка возражений
деловая переписка
грамотная речь
ДИКОЕ желание учиться
опыт работы в продажах (B2B приветствуется)
опыт работы в IT компаниях (приветствуется)

Что мы предлагаем:

Играть в команде эффективных менеджеров;
Работать с действующими клиентами и привлекать новых;
Достигать поставленных целей, как командой, так и лично;
Участвовать в жизни компании;


Условия работы:

Официальное трудоустройство.
Современный офис
Зарплата – 350 000 тенге ОКЛАД + 3% ОТ ПРОДАЖ + Фикс БОНУС ЗА ВЫПОЛНЕНИЕ КВАРТАЛЬНОГО ПЛАНА ОТДЕЛА.

После испытательного срока сумма от 350 000 (на руки)

Обучение по продуктам, технологии продаж и технологии управления – ты сможешь стать настоящим профессионалом в своей сфере;
Карьерный рост: руководитель отдела продаж
Мы ценим наших сотрудников, поэтому отмечаем хорошие результаты, организуем корпоративы, выезды на природу, дни рождения сотрудников и компании
Комфортный эмоциональный климат, молодой и дружный коллектив (25-30 лет) без сплетен и интриг, нацеленный на общий результат!
График - 5/2 с 9.00 до 18.00

Каким мы видим кандидата в нашу команду:

опыт в аналогичной должности обязателен от 1 года
активная жизненная позиция, умение общаться с людьми
знание техник продаж, умение на 100% применять на практике данные навыки
способность работать в режиме многозадачности


Кому точно не к нам:

ты хочешь подработать и ищешь работу на 2-3 месяца.
ты планируешь зарабатывать меньше 300 000 тенге

Если ты тот, кто нам нужен и хочешь попасть в команду, то:

Приходи на интервью


Откликайся на вакансию прямо сейчас!",3–6 лет,Полная занятость,График: 5/2,8,На месте работодателя,15 мая 2025,https://hh.kz/vacancy/119765673,Не указано,350000-900000 ₸,2025-05-15
Финансовый менеджер проекта,BI Group,Костанай,Не указано,"Обязанности:
Анализировать финансово-экономическое состояние предприятия и результаты его деятельности;
Проводить мероприятия, направленные на обеспечение платежеспособности предприятия, предупреждение образования и ликвидацию неиспользуемых материально-технических ресурсов, повышение рентабельности производства, увеличение прибыли, снижение издержек на производство и реализацию продукции (услуг), укрепление финансовой дисциплины;
Разрабатывать по перспективным объектам проекты финансовых планов, прогнозных балансов, бюджетов денежных средств, бюджетов доходов и расходов;
Разрабатывать методы регулирования финансовых результатов производственной деятельности предприятия (определение оптимальных вариантов формирования элементов себестоимости производства, распределения затрат, ценообразования, пр.);
Обеспечивать целевое использование собственных и заемных средств. Содействовать открытию кредитного финансирования;
Подготавливать график ежедневных платежей, расчетов с учетом установленных сроков и договорных обязательств;
Анализировать исполнение бюджета, управленческую и бухгалтерскую отчетность по финансовой деятельности предприятия. Проводить мониторинг статей БДР и БДДС с данными бухгалтерского учета;
Требования:
Высшее экономическое/ финансовое/ бухгалтерское образование;
Стаж финансово-бухгалтерской работы не менее 3-х лет;
Условия:
Стабильная оплата заработной платы; соц.пакет;
Перспектива карьерного и личностного роста внутри Холдинга;
Насыщенная корпоративная жизнь.",1–3 года,Полная занятость,График: 6/1,8,На месте работодателя,15 мая 2025,https://hh.kz/vacancy/120574416,Не указано,Не указано,2025-05-15
Монтажник,ТОО Коркем Телеком,Кандыагаше,"от 190 000 ₸ за месяц, на руки","С кем вы будете работать?

Sergek Group – это профессионалы из разных сфер: разработка ПО, искусственный интеллект, компьютерное зрение, системная аналитика, проектный и продуктовый менеджмент, монтаж оборудовании, финансы, HR, PR и многое другое.

В нашу команду требуется монтажник, готовый к интересной и ответственной работе на объектах автоматизированных пунктов контроля (АПК). Если вы умеете работать с электроинструментом, читать схемы и хотите развиваться в технической сфере — мы ждем вас!
Обязанности:
Планово-профилактические работы на АПК
Монтаж/юстировка антенн, видеокамер, лидаров, RFID
Демонтаж и замена оборудования, работа с архивом
Заявки на закуп, списание и получение материалов
Устранение неисправностей и аварий
Контроль состояния инструмента
Текущее техобслуживание участков
Требования:
Чтение схем, знание электромонтажа и СКС
Опыт работы с инструментом
Командная работа, ответственность, внимательность
Готовность к командировкам
Квалификация:
Средне-специальное или высшее профессиональное образование (желательно по направлениям электрика, механика).

Опыт работы от 1 года.

Что мы предлагаем:
• работа в стабильной компании
• предварительный инструктаж
• карьерный рост
• экстра day offs, помимо отпускных
• материальную помощь к отпуску, а также к памятным событиям",1–3 года,Частичная занятость,Не указано,Не указано,На месте работодателя или разъездной,16 мая 2025,https://hh.kz/vacancy/120613825,Не указано,от 190000 ₸,2025-05-16
Менеджер проектов ИТ,ТОО AG TECH,Астана,"от 500 000 ₸ за месяц, на руки","Обязанности:

- Основные обязанности:

- Руководство и управление несколькими IT проектами, включая разработку и внедрение нашего флагманского продукта DMMS.

- Организация и поддержание эффективной внутренней и внешней коммуникации среди всех стейкхолдеров проектов.

- Сбор, выявление и документирование требований Заказчика.

- Тесная работа с кросс-функциональными командами разработчиков, используя Scrum методологии для обеспечения своевременного достижения целей проектов.

- Сотрудничество с системными аналитиками, разработчиками, инженерами по тестированию, дизайнерами и другими заинтересованными сторонами для выполнения требований проектов.

- Контроль планирования, выполнения и сдачи проектов по разработке ПО, обеспечивая их соответствие бизнес-целям.

- Мониторинг прогресса проектов, управление рисками и решение возникающих проблем для соблюдения сроков.

- Оповещение руководства и клиентов о статусе проектов.

Требования:

- Опыт работы от 3-х лет в управлении проектами

- Ответственность, организованность, внимание к деталям.

- Хорошие навыки делового общения и ведения переговоров.

- Способность работать с большим объемом информации и эффективно расставлять приоритеты.

- Нацеленность на результат, активность, умение работать в режиме многозадачности.

- Владение русским и казахским языками, знание английского языка будет преимуществом.

- Специализация по образованию: Управление в сфере информационных технологий, Проектное управление, Продакт менеджмент, Менеджмент в IT, Бизнес-информатика, Бизнес-аналитика, Информационные системы и технологии, Программная инженерия, Компьютерные науки, Прикладная информатика, Автоматизированные системы управления, Системная инженерия, Автоматизация и управление, Информационная безопасность, Менеджмент (специализация Управление IT-проектами), Экономика (специализация Цифровая трансформация), Цифровая экономика, Автоматизированные системы обработки информации и управления, Горная информатика

Условия:
график работы 5/2, с 09:00ч до 18:00ч.
комфортабельный офис
стабильная заработная плата
официальное трудоустройство
возможность профессионального роста и развития",3–6 лет,Полная занятость,График: 5/2,8,На месте работодателя,15 мая 2025,https://hh.kz/vacancy/120592032,Не указано,от 500000 ₸,2025-05-15
