title,company,location,salary,description,experience,employment_type,schedule,working_hours,work_format,published_date,link,skills,salary_range,published_date_dt
Бизнес - аналитик (фармацевтическая компания),ТОО ЮНИФАРМ КАЗАХСТАН,Алматы,"до 800 000 ₸ за месяц, на руки","Обязанности:

Ежедневный анализ работы сотрудников Компании в рамках системы CRM, в разрезе запланированных и выполненных по факту работ;
Ежемесячный итоговый сбор, обработка и анализ результатов работы сотрудников Компании на основании данных системы CRM;
Ежемесячный сбор, обработка и анализ информации по продажам в разрезе по дистрибьюторам и клиентам, регионам, определенным периодам времени, брендам, группам, продуктам Компании;
Ежемесячный обширный анализ фармацевтического рынка, подготовка отчетов о продажах с помощью базы данных аудита, работа с базой данных , выгрузка данных в разрезах брендов; анализ тенденций, перспективности продуктов;
Ежеквартальное формирование планов совместно с отделом маркетинга;
Анализ деятельности компании в разрезе целевых аудиторий;
Ведение необходимой справочной информации в базах данных CRM;
Осуществление поддержки пользователей CRM и других программ мониторинга баз данных, подготовка ответов на возникающие вопросы, обучение сотрудников основам аналитических инструментов и систем, использующихся в Компании в рамках задач, поставленных перед подразделениями;
Разработка аналитических моделей, для измерения эффективности, рентабельности инвестиций Компании. Разработка различных видов отчетов и визуализаций в соответствии с потребностями бизнеса Компании
Подготовка сводных таблиц и аналитических таблиц для пользователей

Требования:

Высшее образование (маркетинговое или техническое)
Предыдущий опыт работы в фармацевтической компании - желательно
Опыт работы маркетинговым аналитиком - желательно
Опыт работы с CRM системой
Уверенный пользователь ПК (Power Point, Excel, cводные таблицы)
Навыки подготовки презентаций для руководства

Условия:

Достойные условия оплаты труда
Социальный пакет",1–3 года,Полная занятость,5/2,8,На месте работодателя,18 мая 2025,https://hh.kz/vacancy/120383153,Не указано,до 800000 ₸,2025-05-18
Chemical Application Engineer,ТОО Топан,Аксай (казахстан),Не указано,"QUALIFICATION REQUIREMENTS

Higher education in the field of chemical technology, chemistry or chemical engineering.
Minimum of 3 years of experience in oil, gas and water treatment;
SAP experience is desirable;
Ability to effectively cooperate with all level management, within the CUSTOMER and outside;
English – starting from intermediate.

JOB RESPONSIBILITIES

Provides control over the quality of chemicals, dosing calibrations at injection sites
Studying the best-in-class reagents
Studying the problems of oil and gas processing and proposing solutions to optimize the process
Reducing shutdowns / cleaning operations at the CUSTOMER facilities
Reporting, drawing up procedures for laboratory and field tests
Searching and studying new methods in the world to solve technological problems and putting them into CUSTOMER practice
Taking into account the specifics of the plants, drawing up plans for the use of reagents to achieve the smooth operation of oil installations and gas and increased production
Assistance to CUSTOMER representatives in search of a solution to emerging problems
Interaction with CUSTOMER departments and providing expert opinions.
Carry out monitoring and prepare chemical consumption reports;
Develop and implement chemical products optimization programs;
Manage the chemical area's Change Management implementation;
Participate in assets audit as well as technical meetings
Report on key performance indicators (KPI) for monitoring of chemical use efficiency;
Ensure that appropriate report systems are available to cover analytical results, calibration results and dosing results depending on objectives;
Report on annual objectives of chemical control in monthly reports which include data and comments on deviations from target values as well as corrective actions;
Ensure that appropriate chemicals data are collected, properly managed and maintained in accordance with CUSTOMER’s requirements.

HSSE RESPONSIBILITIES

Demonstrate personal commitment to rules and regulations on health, safety, security and environment;
Observe rules, regulations and standards on health, safety and environment stated in the laws of the Republic of Kazakhstan;
Compliance with the requirements of CUSTOMER HSSE policies;
Support / participate in trainings and emergency response drills on incident mitigation when necessary;
Timely reporting about all accidents / injuries and unsafe behaviour / conditions of work.",3–6 лет,Вахта,Не указано,12,На месте работодателя,18 мая 2025,https://hh.kz/vacancy/120571411,Не указано,Не указано,2025-05-18
Security Systems Support Technician,EXNESS Global Limited,Астана,Не указано,"Your role at Exness:

We are seeking a dedicated and reliable Internal Security Engineer to oversee access control, support security operations, and manage essential technical tasks to maintain the safety and efficiency of our offices in Cyprus. This position is integral to maintaining a safe and secure environment for our employees and visitors. If you are committed to excellence in security and have a proactive approach to problem-solving, we invite you to join our team.

You will:

Issue and manage employee access credentials, including cards, biometrics, and mobile accesses
Update and maintain the employee database, ensuring accuracy in photos, access levels, different data
Review, approve, or decline visitor access requests in line with company policies.
Perform minor technical repairs, such as replacing CCTV cameras, fixing door locks, and basic configuring security equipment.
Regularly inspect and ensure the proper functioning of security systems, including CCTV, access control, Intrusion detection, fire alarms, and intercom systems
Conduct regular checks and maintenance of fire extinguishers and first aid kits to ensure compliance with safety standards.
Monitor the performance of security guards, addressing and reporting any issues or concerns.
Perform routine security inspections across company sites, checking and resolving issues.
Monitor internal security systems alarms, resolving them or escalating issues when necessary.
Assist with internal investigations by analyzing CCTV footage and reviewing access logs.
Ensure strict compliance with security protocols and report any risks or irregularities to the Head of Security.
Facilitate employee onboarding by issuing access credentials and providing guidance on security procedures.
Support the Head of Security with additional tasks and projects as required.

What makes you a great fit:

Strong knowledge of security systems, including IDS, CCTV, access control, fire alarms, and intercoms.
Technical aptitude for basic security equipment repairs and troubleshooting.
Exceptional attention to detail and organizational skills.
Prior experience in a similar role is highly advantageous.
Competency in computer applications for managing databases and security records.
Proficiency in English.
Greek language skills will be an asset.

What we offer along the way:

Competitive and attractive compensation
Extensive learning opportunities, such as professional training and certifications, soft skills development, free English courses, and trading workshops
Flight tickets, hotel or apartment accommodation for your first month in Cyprus, migration support, and legal help for you and your family
Health and life insurance for employees, spouses, and children, including vaccinations, tests, mental health care, and coverage for vision and dental care
Generous time off, including 21 days of annual leave and paid sick leave
Education allowance for your children’s school and kindergarten fees
Access to our very own sports club with dedicated coaches, free Sanctum Club memberships for you and your spouse, corporate SUPs, jet skis, etc
A branded company car with a parking space near the office
Outstanding team-building experiences and Exness community gatherings

Your journey after applying:

First interview with Talent Acquisition Specialist (up to 45 minutes)
Short online English test (for non-native speakers)
Technical Interview (1 hour)
Final interview (1 hour)",3–6 лет,Полная занятость,5/2,8,На месте работодателя,18 мая 2025,https://hh.kz/vacancy/120596040,Не указано,Не указано,2025-05-18
Специалист по IT,ТОО itsheff.kz,Караганда,Не указано,"Мы предоставляем Облачные решения для 1С. С поддержкой 24/7. Более 10 лет на рынке, больше 2000 компаний клиентов и 5000 пользователей наших сервисов в Казахстане

Мы ищем IT специалистов, которые любят и хотят оказывать техническую поддержку. Нет знаний или мало опыта, мы научим! Есть знания и опыт оценим.
Возможность роста в компании на такие должности как: Консультант 1С, 1С Программист, Специалист по ПП 1С, DEVOps инженер, Cистемный администратор, WEB программист

Обязанности:

Прием обращений от клиентов
Консультации и помощь в решение проблем при работе с услугами
Регистрация и отработка заявок в ticket-системе
Работа через программы удаленного доступа


Требования:

Желание и умение обучаться
Умение вести диалог с клиентом
Знание операционных систем семейства Microsoft Windows
Любить людей и любить помогать

Будет преимуществом и отразится на окладе:

Навыки конфигурирования/ администрирования 1С
Опыт во внедрении и администрировании ПО
Знание типовых конфигураций 1С: Предприятие 8 для Казахстана
Наличие сертификатов 1С

Условия работы:

Трудоустройство согласно ТК РК

Испытательный срок оплачиваемый;

Оплачиваемые дежурства согласно графика

График работы сменный 2 на 2 или пятидневная рабочая неделя

Гарантированная стабильная официальная заработная плата ;

Перспективы карьерного роста;

Внешнее и внутреннее обучение;

Дружный коллектив, позитивная атмосфера.",1–3 года,Полная занятость,5/2 или 2/2,"8 или 12
Вечерние или ночные смены",Не указано,18 мая 2025,https://hh.kz/vacancy/120571281,Не указано,Не указано,2025-05-18
Бизнес-аналитик (Финансовый аналитик),ТОО Hyundai Auto Kazakhstan,Алматы,Не указано,"Hyundai Auto Kazakhstan (официальный дистрибьютор Hyundai в Казахстане) ищет Бизнес-аналитика в команду

Просим внимательно читать наши условия и требования, офис находится в МЕГЕ-2.

Обязанности:

Составление финансового анализа;
Сбор и консолидация информации для финансового анализа и отчетности;
Расчет, анализ контроль финансовых данных.
Требования:
Высшее образование экономическое или финансовое;
Знание программы EXCEL на уровне продвинутого пользователя;
Знание основ составление финансовой отчетности, формы и порядок финансовых расчетов;
Опыт работы на аналогичной должности не менее 3-5 лет (обязательно);
Аналитический склад ума
Условия:
График работы 5х2 (с 9:00 до 18:00);
Испытательный срок 3 месяца;
Современный просторный офис в Mega Alma-Ata;
Мед страховка;
Пенсионные отчисления;
Частичная оплата абонемента на спорт.",3–6 лет,Полная занятость,5/2,8,На месте работодателя,18 мая 2025,https://hh.kz/vacancy/120589683,Не указано,Не указано,2025-05-18
Системный аналитик (Middle+),Частная компания “Automated Communication Solutions Ltd.”,Алматы,Не указано,"Мы - молодая быстрорастущая IТ-компания, способствующая увеличению эффективности коммуникаций с клиентами с помощью AI- технологий.

Помогаем создать и автоматизировать клиентский пусть с помощью искусственного интеллекта, который повышает конверсию и сокращает расходы бизнеса.

Мы активно расширяемся, усиливаем нашу команду и ищем талантливого Системного аналитика.

Обязанности:

Сбор, анализ и детализация требований.

Подготовка ТЗ, схем интеграций, сопровождение API.

Взаимодействие с подрядчиками и контроль качества выполнения задач.

Ведение и обновление проектной документации.

Подготовка документов для сертификации ПО по требованиям ИБ.

Сопровождение проектов на всех этапах реализации.

Требования:

Опыт работы системным аналитиком от 3-х лет.

Знание и опыт: API, SQL, BPMN/UML, интеграция систем, ИБ, сертификация ПО.

Понимание архитектуры информационных систем.

Навыки подготовки технической документации.

Русский язык — обязательно, казахский — желательно.

Высшее техническое или экономическое образование.


Условия:

Ожидаемая заработная плата обсуждается индивидуально

График: с 9:00 до 18:00, пн-пт.

Формат: офис

Перспективы: рост до архитектора решений, бизнес-аналитика, продуктового менеджера, проектного менеджера.

Официальное трудоустройство.",3–6 лет,Полная занятость,5/2,8,На месте работодателя,18 мая 2025,https://hh.kz/vacancy/120415363,Не указано,Не указано,2025-05-18
Главный бухгалтер/финансовой директор,ИП Капарова А.Т.,Астана,"от 600 000 ₸ за месяц, на руки","Обязанности:
ведение финансового учета предприятий

организация и ведение бухучета в соответствии с законами и стандартами;

контроль за правильностью и своевременностью расчетов с контрагентами, бюджетом, сотрудниками и другими лицами;

анализ финансового состояния, рентабельности, ликвидности, платежеспособности и экономических рисков фирмы;

разработка и реализация мероприятий по оптимизации налогообложения, снижению издержек, повышению эффективности и качества учета;

участие в планировании и бюджетировании экономических инициатив фирмы, в том числе в разработке бизнес-планов, бизнес-проектов, инвестиций;

осуществление внутреннего и внешнего видов аудита, проверка достоверности и полноты учетной информации, выявление и устранение ошибок и нарушений;

консультирование руководства и сотрудников фирмы по вопросам бухучета, налогообложения, финансовой аналитики;

составление и представление экономической и налоговой отчетности в установленные сроки и формы;

организация и руководство деятельностью подчиненных бухгалтеров, обеспечение их подготовки, повышения квалификации и мотивации.

Требования:
высшее образование по специальности
опыт работы главным бухгалтером в частных структурах
Сертификат профбухгалтера обязателен
стаж работы не менее 6 лет
Условия:
медицинская страховка
фитнес карта
рабочий график 9:00-18:00, обед 13:00-14:00",более 6 лет,Полная занятость,5/2,8,На месте работодателя,18 мая 2025,https://hh.kz/vacancy/119768436,Не указано,от 600000 ₸,2025-05-18
"Специалист по тендерам (госзакупки, самрук)",ИП Метеркулова М.Е.,Алматы,"от 250 000 до 600 000 ₸ за месяц, на руки","Наша компания уже более 10 лет занимается оптовой поставкой автозачастей по тендерам.

Обязанности:

Мониторинг сайтов Государственных закупок, закупок фонда Самрук Казына, закупок Недропользователей по автозачастям
Расчет тендеров по автозачастям
Вести деловой диалог и переписку с заказчиком и поставщиком
Согласование, подача заявок, ценовых предложений, дополнений заявок
Обжалование протокола допуска, итогов (в случае необходимости)
Заключение договоров и дальнейшее полное сопровождение выигранного тендера, от закупа ТРУ до получением оплаты от заказчика
Работа с транспортными, логистическими компаниями
Финансовый анализ, отчетность по исполненным договорам
Отслеживание изменений в правилах и стандартах закупок
Требования:
Опыт работы не менее 2 лет
Внимательность, исполнительность, коммуникабельность
Свободное владение русским и казахским языками (разговорный)
Полное знание законов Государственных закупок и стандартов закупочной деятельности фонда Самрук Казына
Свободное владение функционалом порталов
Условия:
Высокая и своевременная заработная плата (Сумма зависит от опыта работы)
Полный рабочий день (с 9 ч. до 18 ч.)
Нет дистанционной (удаленной) работы. Работа только в офисе
Обязательно иметь опыт в тендерах со стороны поставщика",3–6 лет,Полная занятость,5/2,9,На месте работодателя,18 мая 2025,https://hh.kz/vacancy/120294772,Не указано,250000-600000 ₸,2025-05-18
Финансовый менеджер,ТОО PGS Astana,Астана,Не указано,"Обязанности:

- Анализировать финансово-экономическое состояние предприятия и результаты его деятельности;

Проводить мероприятия, направленные на обеспечение платежеспособности предприятия, предупреждение образования и ликвидацию неиспользуемых материально-технических ресурсов, повышение рентабельности производства, увеличение прибыли, снижение издержек на производство и реализацию продукции (услуг), укрепление финансовой дисциплины;
Разрабатывать по перспективным объектам проекты финансовых планов, бюджетов денежных средств, бюджетов доходов и расходов;
Разрабатывать методы регулирования финансовых результатов производственной деятельности предприятия (определение оптимальных вариантов формирования элементов себестоимости производства, распределения затрат, ценообразования, пр.);
Обеспечивать целевое использование собственных и заемных средств. Содействовать открытию кредитного финансирования;
Подготавливать график ежедневных платежей, расчетов с учетом установленных сроков и договорных обязательств;

Анализировать исполнение бюджета, управленческую и бухгалтерскую отчетность по финансовой деятельности предприятия. Проводить мониторинг статей БДР и БДДС с данными бухгалтерского учета

Требования:
Высшее экономическое/ финансовое/ бухгалтерское образование;
Стаж финансово-бухгалтерской работы не менее 3-х лет
Условия:
Стабильная оплата заработной платы, доплата за питание, премии, бонусы;
График работы 5/2, 09:00-18:00ч
Заработная плата по итогам собеседования",1–3 года,Полная занятость,5/2,8,Не указано,18 мая 2025,https://hh.kz/vacancy/120570351,Не указано,Не указано,2025-05-18
"Менеджер по работе с маркетплейсами (Ozon, Wildberries)",ТОО WIN WIN DISTRIBUTION,Алматы,"400 000 ₸ за месяц, на руки","Компания бытовой техники «DAUSCHER» предлагает технику и сервис, которые помогают найти баланс и наполняют будни новыми эмоциями. В связи с расширением нашей компании мы в поиске менеджер по работе с маркетплейсами(Ozon, Wildberries).

Если ты в поиске стабильности, активности, знаешь свое дело - то ждем твой отклик!

Основные обязанности:

Работа с карточками товара
Создание карточек товаров (заголовки, описания, характеристики, фото, видео).
SEO-оптимизация: подбор ключевых слов и правильная структура контента.
Регулярное обновление и поддержание актуальности данных.
Управление ассортиментом (добавление/удаление товаров).
Аналитика и отчетность
Отслеживание продаж, остатков, цен и рентабельности.
Анализ рынка и конкурентов.
Подготовка отчетов по эффективности рекламы и акций.
Мониторинг динамики спроса и отзывов.
Финансовый контроль
Расчет рентабельности по SKU, категории и общему каналу.
Контроль дебиторской задолженности и поступлений от маркетплейсов.
Анализ затрат на продвижение и логистику.
Согласование и контроль ценовой политики с учетом целевой маржи.
Продвижение и реклама
Настройка рекламных кампаний (Ozon Promo, WB Реклама).
Участие в акциях и спецпроектах платформ.
Работа с купонами, скидками, акциями.
Контроль за оформлением витрины магазина и баннеров.
Операционная деятельность
Обработка заказов: подтверждение, сборка, отгрузка, контроль возвратов.
Настройка логистики (FBO, FBS, DBS).
Управление ценами (вручную и через автообновление).
Решение технических вопросов: блокировки, штрафы, отклонения.
Участие в автоматизации бизнес-процессов
Внедрение инструментов автоматизации управления остатками, ценами и заказами.
Работа с внешними системами (CRM, ERP, аналитика, выгрузки).
Участие в оптимизации внутренних процессов взаимодействия с другими отделами.
Сбор и передача требований для разработки или настройки автоматизированных решений.
Работа с клиентами и репутацией
Ответы на вопросы покупателей.
Работа с отзывами (в том числе негативными).
Поддержание высокого рейтинга и уровня сервиса.
Коммуникация и взаимодействие
Общение с представителями маркетплейсов.
Подготовка и подача документации (Сертификаты, УПД, карточки).
Взаимодействие со смежными отделами компании (дазайнеры, логистика, бухгалтерия, IT).

Требования к кандидату

Опыт работы с маркетплейсами (Ozon, WB) от 2 лет.
Глубокое понимание алгоритмов и правил площадок.
Уверенные навыки работы с Excel и аналитическими инструментами.
Опыт в автоматизации процессов и работе с CRM/ERP-системами.
Знание основ финансовой аналитики, умение считать рентабельность и контролировать бюджеты.
Внимательность к деталям, ответственность, самостоятельность.

Условия:

График работы: 5/2;
Рабочий день с 08.00час- 17:00 час;
Перспективы карьерного роста
Развозка с Алматы имеется ;
Обед за счет компании;

Место работы поселок Жармухамбет;


Предлагаем Вам стать частью команды профессионалов одной из самых динамично развивающихся компании;

Ждем ваш отклик!",1–3 года,Полная занятость,5/2,8,На месте работодателя,18 мая 2025,https://hh.kz/vacancy/120372147,Не указано,400000 ₸,2025-05-18
Product Manager / руководитель продукта,Auslogics Labs Pty Ltd,Астана,Не указано,"Для интересной, креативной и результативной работы ищем руководителя продукта (Product Manager)

Предстоит работа с командой (в подчинении 3-4 человека + взаимодействие с QA, Web Dev, Product Dev, Designers и другими отделами компании).

Продвижение продукта только на зарубежные рынки, соответственно много общения с англоговорящими партнерами. Сегмент продвижения – B2B. Контроль существующей и построение самостоятельной стратегии развития продукта.

В обязанности будет входить:

- анализ конкурентов, поиск используемых ими способов развития и применение к своему продукту;

- проведение A/B тестов (в том числе поиск гипотез для тестирования);

- разнообразные задачи, связанные с релизами;

- построение работы команды маркетологов и джуниор продактов, постановка им целей;

- разработка технических заданий программистам, дизайнерам и пр.

Вашим преимуществом будет наличие всех или некоторых из нижеперечисленных компетенций:

- отличное умение работать с аналитикой Google;

- умение строить воронки, понимание статистики и анализа данных;

- навыки в разработке ТЗ с мокапами, создание спецификаций.

Обязательно:

- уверенный английский, письменный и разговорный;

- опыт продвижения продуктов на англоязычные рынки;

- высокая коммуникативность, как с командой, так и с партнерами.

Наши условия:

- удаленное сотрудничество по контракту с полной занятостью;

- стабильная заработная плата с оплатой всех переработок (хотя переработок у нас немного);

- удобный и гибкий график в течение дня;

- перспективы профессионального роста, корпоративное обучение;

- дружная и профессиональная команда из самых разнообразных уголков мира;

- оплачиваемый отпуск

ОБЯЗАТЕЛЬНО в сопроводительном письме укажите на английском языке свои ФИО, контактный e–mail и краткое повествование о своем самом релевантном для данной вакансии опыте. Не используйте переводчики, поскольку в процессе интервью английский будет тестироваться в режиме онлайн",1–3 года,Полная занятость,5/2,8,Удалённо,18 мая 2025,https://hh.kz/vacancy/120375853,Не указано,Не указано,2025-05-18
Интегратор Битрикс24,ТОО CleverCRM,Алматы,Не указано,"Город: Алматы / Астана / удалённая работа

Занятость: Полная занятость

Зарплата: от 300,000 до 500,000 KZT (обсуждается на собеседовании, зависит от опыта)

О компании:

Мы - динамично развивающаяся IT-компания, специализирующаяся на внедрении и настройке CRM-систем для бизнеса. Наша миссия - помогать компаниям оптимизировать процессы и достигать новых высот с помощью современных технологий. Присоединяйтесь к нашей команде профессионалов, чтобы вместе создавать эффективные решения для клиентов!

Обязанности:

- Настройка и внедрение Битрикс24 (CRM, бизнес-процессы, корпоративный портал) под задачи клиентов.

- Интеграция Битрикс24 со сторонними системами (1С, телефония, мессенджеры, сайты) через API.

- Анализ бизнес-процессов клиентов, разработка и внедрение оптимальных решений на базе Битрикс24.

- Обучение пользователей и подготовка документации по настройке системы.

- Техническая поддержка и доработка функционала порталов Битрикс24.

- Участие в командных проектах по автоматизации процессов.

Требования:

- Опыт работы с Битрикс24 (настройка CRM, порталов, бизнес-процессов) от 1 года.

- Знание принципов работы API и опыт интеграции систем.

- Базовые навыки программирования (PHP, JavaScript) и работы с базами данных (MySQL).

- Понимание бизнес-процессов и умение предлагать решения для их оптимизации.

- Коммуникабельность, умение работать в команде и эффективно взаимодействовать с клиентами.

- Желательно: опыт работы с другими CRM (AmoCRM, Salesforce и др.), сертификаты Битрикс24.

- Знание казахского и/или русского языков, английский будет преимуществом.

Условия:

- Гибкий график работы

- Удалённая работа

- Доступ к внутреннему и внешнему обучению, участие в сертификациях Битрикс24.

- Возможности карьерного роста до руководителя проектов или бизнес-аналитика.

Почему стоит работать у нас?

- Интересные проекты для крупных клиентов из разных индустрий.

- Возможность влиять на результат и предлагать свои идеи.",1–3 года,"Полная занятость
Возможно временное оформление",5/2,8,Удалённо,17 мая 2025,https://hh.kz/vacancy/120249634,Не указано,Не указано,2025-05-17
Финансовый менеджер в сфере строительства,ТОО TUMAR Group,Астана,Не указано,"В строительную компанию TUMAR Group требуется Финансовый менеджер с обязательным опытом работы в данной сфере. Штат компании около 200 сотрудников. Наш центральный офис находится в г.Астана.
Мы ищем профессионала, трудоголика, финансиста по призванию. Нам нужен самостоятельный сильный специалист, который имеет отличные результаты на предыдущих местах работы и умеет делать все ""своими руками"".

Обязанности:
• Построение финансово-экономических моделей;
• Формирование и контроль бюджета проектов;
• Формирование и анализ управленческой отчетности и расшифровок к ним;
• Анализ доходов и расходов организации;
• Сотрудничество в автоматизации управленческой отчетности;
• Выполнение отдельных служебных поручений своего непосредственного руководителя;
• Подготовка финансовой отчетности с различными видами расшифровок;
• Анализ финансовых показателей компании;
• Участие в процессе принятия управленческих решений по сокращению затрат, управлению рентабельностью.

Требования:
• Знание Excel - на уровне уверенного пользователя.
• Знание принципов управленческого учета.
• 1С: Предприятие – Бухгалтерия
• Высшее экономическое, финансовое образование.
• Желателен опыт работы в строительной компании, составление бизнес-планов, финансовое моделирование, опыт работы в крупных компаниях.
• Знание основ ведения налогового, аудиторского и бухгалтерского учета
• Способность обрабатывать большие объемы информации в сжатые сроки, высокая скорость мышления.
• Умение перерабатывать и анализировать большие объемы информации.

Что мы предлагаем:
- Прозрачная система расчета заработной платы;
- Широкие возможности для роста и развития сотрудника;
- График работы: 5/2 с 09:00 до 18:00.
- Оформление по ТК РК.",3–6 лет,Полная занятость,5/2,8,Не указано,18 мая 2025,https://hh.kz/vacancy/120562176,Не указано,Не указано,2025-05-18
Финансист,ТОО ТОРГОВЫЙ ДОМ ТЭМ-КАЗАХСТАН,Астана,"от 300 до 350 000 ₸ за месяц, на руки","Мы являемся ведущим поставщиком стальных труб в Казахстане. Наши филиалы охватывают крупнейшие города страны. В связи с расширением фин.отдела, мы ищем ответственного и исполнительного Финансиста для обеспечения эффективного управления финансовыми операциями компании:

Обязанности:

Ведение платежных поручений и контроль платежей;
Подготовка финансовой отчетности для руководства;
Анализ и контроль исполнения бюджета;
Взаимодействие с банками и финансовыми учреждениями;
Контроль за валютными операциями и сопровождение сделок;

Требования:

Высшее образование: Финансы/Экономика;
Опыт работы в банковской сфере от 2 лет;
Знание систем финансового учета и отчетности;
Опыт работы с платежными поручениями;
Уверенное владение MS Office и 1С;
Аналитический склад ума, ответственность и внимательность к деталям.
Условия:
Официальное трудоустройство и своевременная оплата труда;
График работы: 5/2 с 08:00 до 17:00;
Современный комфортный офис с удобным расположением;
Перспективы карьерного роста;
Дружный коллектив, любящий свое дело.

Если вы готовы принять участие в управлении финансовыми процессами компании и обеспечении ее стабильного роста, отправляйте свое резюме. Будем рады обсудить возможности сотрудничества!",1–3 года,Полная занятость,5/2,8,Не указано,18 мая 2025,https://hh.kz/vacancy/120367134,Не указано,300-350000 ₸,2025-05-18
